listing_id,property_id,agent_id,list_price,list_date,expiry_date,listing_status,days_on_market,description
LST-0894,PRP-3253,AGT-0034,1715300.0,2023-03-30,2023-09-18,Sold,167.0,Low environment fact third. Someone show partner.
LST-0895,PRP-0585,AGT-0101,1042800.0,2021-07-25,2022-01-08,Sold,311.0,Moment dark three eat.
LST-0896,PRP-2804,AGT-0123,153800.0,2022-11-17,2023-03-09,Sold,266.0,Agency former know character understand.
LST-0897,PRP-0848,AGT-0241,2409100.0,2020-03-09,2020-07-20,Active,315.0,Coach trip stand owner business mouth half.
LST-0898,PRP-2730,AGT-0125,1553900.0,2022-05-22,2022-09-17,Pending,317.0,Community reflect big minute center develop. Up degree enough quickly man control.
LST-0899,PRP-4474,AGT-0274,1661800.0,2020-02-20,2020-05-16,Withdrawn,318.0,Rock one operation wear cut.
LST-0900,PRP-0945,AGT-0176,1526200.0,2020-03-15,2020-04-23,Active,249.0,History should simple important.
LST-0901,PRP-0990,AGT-0021,1218700.0,2020-04-06,2020-06-25,Sold,363.0,Federal decision economy trade suggest.
LST-0902,PRP-3302,AGT-0037,1478800.0,2022-03-09,2022-04-12,Withdrawn,238.0,Pretty western morning hope audience different.
LST-0903,PRP-1410,AGT-0096,1110900.0,2024-03-31,2024-08-24,Active,12.0,Six college hope material politics its science. Smile crime full.
LST-0904,PRP-2109,AGT-0140,1903800.0,2021-05-19,2021-09-03,Withdrawn,84.0,Age bit mention impact. Food also into live card baby.
LST-0905,PRP-3416,AGT-0153,1762600.0,2023-01-23,2023-04-22,Pending,33.0,So animal actually land group. Of whatever sense give ball deal direction.
LST-0906,PRP-4715,AGT-0091,1144600.0,2022-01-14,2022-06-16,Active,335.0,Less tax strong herself collection.
LST-0907,PRP-3284,AGT-0059,1841500.0,2021-10-09,2022-01-02,Active,158.0,His pull land top into consider west. When world management similar loss.
LST-0908,PRP-0665,AGT-0102,2789800.0,2021-09-02,2021-11-18,Active,362.0,Education give southern how.
LST-0909,PRP-3704,AGT-0241,1242300.0,2020-08-15,2020-09-22,Active,30.0,Give be walk visit. Beautiful produce investment wife.
LST-0910,PRP-0833,AGT-0027,1609300.0,2021-10-04,2022-02-03,Active,317.0,Team lawyer new picture if election nature sign.
LST-0911,PRP-2738,AGT-0055,1547800.0,2021-12-19,2022-02-14,Active,149.0,Loss try despite current door fund.
LST-0912,PRP-3389,AGT-0213,2027000.0,2022-10-09,2022-09-10,Active,256.0,Personal less hit product.
LST-0913,PRP-3398,AGT-0294,1050700.0,2020-05-17,2020-11-05,Sold,249.0,Cut put board trial direction sea.
LST-0914,PRP-4672,AGT-0255,2052400.0,2020-11-12,2020-12-19,Expired,20.0,Ready paper model suggest bank.
LST-0915,PRP-1049,AGT-0232,2402800.0,2021-10-09,2022-01-05,Sold,179.0,Administration too available ok.
LST-0916,PRP-4869,AGT-0203,2479200.0,2022-03-25,2022-07-13,Active,,We discover individual floor quality lawyer shoulder. Until less business free mother.
LST-0917,PRP-4559,AGT-0061,2157700.0,2022-11-12,2023-02-09,Expired,275.0,What set should medical field about book stock.
LST-0918,PRP-2820,AGT-0116,577400.0,2021-01-17,2021-06-19,Sold,,Before enough project long. Loss her skin pass home young.
LST-0919,PRP-3471,AGT-0209,191400.0,2020-11-08,2021-03-25,Active,201.0,Cut might lay daughter animal keep.
LST-0920,PRP-1137,AGT-0021,1060300.0,2021-12-08,2022-04-19,Active,,Just agent cover always kitchen. Population east official enough establish.
LST-0921,PRP-0907,AGT-0240,734300.0,2020-11-29,2021-01-12,Withdrawn,350.0,Clearly so hard staff.
LST-0922,PRP-2972,AGT-0042,606800.0,2023-09-20,2024-03-14,Sold,67.0,Need compare send arm participant range former. Author a peace law store future.
LST-0923,PRP-0605,AGT-0294,316500.0,2023-12-09,2024-01-22,Sold,314.0,Thank argue experience government natural analysis why. Skin million worker learn.
LST-0924,PRP-4775,AGT-0277,908500.0,2022-08-08,2022-09-14,Expired,,Between yes build cultural industry.
LST-0925,PRP-4074,AGT-0069,2140200.0,2020-12-25,2021-03-08,Sold,301.0,Across customer billion create.
LST-0926,PRP-3192,AGT-0273,370900.0,2023-05-03,2023-08-09,Sold,176.0,Window against southern force throw meeting impact.
LST-0927,PRP-0718,AGT-0279,420500.0,2024-02-24,2024-04-13,Sold,254.0,Beat where cell name specific. End just home ahead growth often eat production.
LST-0928,PRP-4295,AGT-0253,1239900.0,2023-02-13,2023-04-30,Expired,352.0,Cup follow indeed much through cultural paper.
LST-0929,PRP-0774,AGT-0220,1813900.0,2020-11-03,2021-03-17,Sold,5.0,Heart recognize both get letter share.
LST-0930,PRP-4686,AGT-0215,1566100.0,2023-06-27,2023-08-16,Active,324.0,Between practice type leg here. Population include light teach his really reduce.
LST-0931,PRP-4490,AGT-0288,1843200.0,2021-02-20,2021-07-20,Sold,244.0,Rock party him minute allow wall follow read. Job central visit take design read.
LST-0932,PRP-2086,AGT-0057,358700.0,2020-11-10,2020-12-10,Expired,224.0,Moment need stand see yourself. Agency anything until power measure son catch.
LST-0933,PRP-4988,AGT-0157,165000.0,2020-10-11,2021-02-21,Sold,362.0,Buy above chair this hand. Focus stuff follow live need.
LST-0934,PRP-1104,AGT-0035,2072900.0,2024-04-28,2024-06-01,Sold,310.0,Development care task risk language well professor.
LST-0935,PRP-3270,AGT-0105,2488200.0,2024-06-22,2024-11-25,Active,281.0,Kind will administration report. Along certainly young us ball prove role.
LST-0936,PRP-1168,AGT-0005,1397600.0,2020-10-14,2021-02-25,Expired,282.0,The will behind weight. Remain article someone treatment reflect skin possible.
LST-0937,PRP-1996,AGT-0089,1556300.0,2021-06-27,2021-11-02,Active,340.0,Right each save issue really. Hundred future eight weight answer.
LST-0938,PRP-3635,AGT-0298,631700.0,2023-05-13,2023-07-14,Active,331.0,Degree attorney show against rule the college. Hour west major protect.
LST-0939,PRP-2903,AGT-0206,1409400.0,2023-09-15,2024-01-31,Sold,165.0,Peace surface your notice. Drug worry trade administration Republican much each.
LST-0940,PRP-0288,AGT-0253,2337000.0,2023-06-16,2023-07-19,Sold,16.0,One economic cause sit them cause.
LST-0941,PRP-1471,AGT-0263,2932800.0,2024-03-07,2024-05-29,Sold,269.0,Road wrong score within will standard opportunity than.
LST-0942,PRP-3763,AGT-0102,342200.0,2024-03-23,2024-07-23,Expired,311.0,Capital history data maybe physical. Company month your act.
LST-0943,PRP-2896,AGT-0069,1473100.0,2020-07-19,2021-01-01,Sold,321.0,Area simple send role improve person within.
LST-0944,PRP-3401,AGT-0282,1892600.0,2020-10-11,2021-02-09,Expired,298.0,Experience leader early tell.
LST-0945,PRP-1958,AGT-0148,1645500.0,2023-09-14,2024-02-08,Active,99.0,Civil open cut before. Either young evidence president on kid star read.
LST-0946,PRP-0030,AGT-0201,1567300.0,2021-07-24,2021-12-25,Sold,324.0,Drop morning game offer. Girl which significant him.
LST-0947,PRP-2836,AGT-0201,498500.0,2022-01-01,2022-06-05,Expired,80.0,Center term service late unit.
LST-0948,PRP-4270,AGT-0168,894500.0,2022-07-11,2022-11-07,Active,66.0,Administration draw dream up fine trial page reflect.
LST-0949,PRP-4361,AGT-0007,132000.0,2024-02-07,2024-07-11,Active,104.0,Develop throw night stuff various. Spend interest always party.
LST-0950,PRP-0294,AGT-0068,610800.0,2022-02-05,2022-05-01,Expired,,Yourself audience final skill.
LST-0951,PRP-1316,AGT-0031,931800.0,2021-10-25,2021-12-13,Expired,160.0,Player federal over space east. Share hold up.
LST-0952,PRP-1639,AGT-0183,985700.0,2020-06-24,2020-09-05,Active,226.0,Attack theory data impact scene high son himself. Ask born treat success line young.
LST-0953,PRP-0464,AGT-0118,2384700.0,2020-03-27,2020-08-28,Sold,294.0,Deep support word much. Many loss then TV policy nature.
LST-0954,PRP-4201,AGT-0240,2803000.0,2022-10-20,2023-03-30,Expired,365.0,Organization main area know stay federal you. Mr yet road member.
LST-0955,PRP-0574,AGT-0246,2263400.0,2024-03-28,2024-09-02,Sold,76.0,However turn measure this.
LST-0956,PRP-2152,AGT-0066,756900.0,2022-05-22,2022-10-03,Withdrawn,254.0,Office sign sea each research card play.
LST-0957,PRP-3758,AGT-0098,2816400.0,2020-12-04,2020-11-25,Sold,81.0,Improve maybe while difference grow step.
LST-0958,PRP-4435,AGT-0189,1362500.0,2023-08-09,2023-10-27,Sold,183.0,First home thing perform walk series reflect. Hear practice up.
LST-0959,PRP-2200,AGT-0051,1478000.0,2021-09-02,2021-12-08,Pending,325.0,Budget spend throughout phone voice use.
LST-0960,PRP-1553,AGT-0159,552500.0,2024-03-24,2024-05-13,Sold,220.0,Able age together responsibility. About person someone second college even.
LST-0961,PRP-2901,AGT-0052,2397100.0,2023-10-19,2024-03-19,Sold,169.0,Last individual lay song. Guess each several.
LST-0962,PRP-0419,AGT-0030,1550200.0,2020-10-28,2020-12-11,Sold,159.0,Bad successful room dog many. Edge leg executive practice.
LST-0963,PRP-1388,AGT-0074,454700.0,2022-01-16,2022-02-26,Sold,17.0,Benefit tax remain pass think senior investment for. Mouth interest statement her treatment body how.
LST-0964,PRP-1369,AGT-0013,612700.0,2024-03-11,2024-06-29,Pending,248.0,Poor product memory too.
LST-0965,PRP-2030,AGT-0215,2470600.0,2022-08-27,2022-11-05,Sold,128.0,Low stock particularly black their management issue. Reality green mind case training.
LST-0966,PRP-3058,AGT-0015,774300.0,2020-05-21,2020-07-31,Sold,64.0,Civil Democrat find yeah their also whole.
LST-0967,PRP-3261,AGT-0015,1433900.0,2020-09-17,2020-11-13,Sold,172.0,Always president simple offer. Perhaps face prove off natural my myself.
LST-0968,PRP-3097,AGT-0215,314900.0,2023-10-05,2023-11-21,Withdrawn,247.0,End manager a one kitchen. Security practice senior audience attack brother character.
LST-0969,PRP-0251,AGT-0221,2066100.0,2021-08-02,2021-11-02,Sold,278.0,Understand move reveal movement minute responsibility beat.
LST-0970,PRP-1253,AGT-0032,2209800.0,2020-08-12,2021-01-01,Withdrawn,,Institution I meet environmental thought civil.
LST-0971,PRP-1261,AGT-0091,1199200.0,2022-04-17,2022-09-18,Active,33.0,Turn morning special expert win.
LST-0972,PRP-3104,AGT-0101,1145200.0,2021-02-06,2021-03-11,Active,,Before nothing serve first. Risk type learn attack which bar sister far.
LST-0973,PRP-4501,AGT-0230,1930600.0,2024-04-22,2024-07-28,Pending,168.0,Practice author usually history business.
LST-0974,PRP-2349,AGT-0032,197100.0,2020-11-07,2020-12-07,Withdrawn,156.0,Reach politics trial must. Available stock character study money.
LST-0975,PRP-4448,AGT-0021,421400.0,2022-07-23,2022-12-03,Sold,80.0,Space feeling on trip hotel board writer. Campaign artist vote mention theory audience theory.
LST-0976,PRP-4033,AGT-0165,1068500.0,2023-09-23,2023-11-08,Sold,130.0,Political interesting almost there.
LST-0977,PRP-3929,AGT-0262,1772900.0,2021-10-07,2022-03-18,Sold,303.0,Share season research what get rich care. Year sit cell end.
LST-0978,PRP-0166,AGT-0125,1566900.0,2020-11-09,2020-12-21,Sold,28.0,Perform away suddenly wait it several specific.
LST-0979,PRP-0887,AGT-0161,639900.0,2022-02-09,2022-07-07,Active,194.0,Class especially section somebody firm over manager. Hand board who despite trip goal official.
LST-0980,PRP-4643,AGT-0145,987100.0,2020-10-06,2021-01-07,Sold,266.0,Eight skin cost win nature.
LST-0981,PRP-0070,AGT-0126,2341200.0,2023-02-20,2023-06-07,Active,132.0,Major however education seat she it though.
LST-0982,PRP-0739,AGT-0073,1301700.0,2021-05-14,2021-08-11,Expired,199.0,Seek pick consider position. Image allow carry light number ground plan.
LST-0983,PRP-1955,AGT-0174,2094900.0,2024-04-22,2024-08-22,Expired,110.0,Food everything could material.
LST-0984,PRP-2766,AGT-0102,1997200.0,2020-08-03,2021-01-07,Withdrawn,151.0,Billion rate staff item. Expect religious every entire physical consumer material find.
LST-0985,PRP-3626,AGT-0256,2138500.0,2020-03-05,2020-06-08,Active,317.0,Hope onto move treat fine bit expect. Teacher purpose response however thousand decide not technology.
LST-0986,PRP-4840,AGT-0277,602100.0,2022-01-05,2022-02-13,Active,192.0,Find even box well.
LST-0987,PRP-0271,AGT-0158,1257100.0,2022-06-18,2022-09-08,Pending,,Rather many step offer until event performance. Hotel enjoy theory throw lawyer stand base meet.
LST-0988,PRP-0927,AGT-0187,481900.0,2021-06-26,2021-08-28,Sold,329.0,Try edge ahead support.
LST-0989,PRP-4041,AGT-0072,2770200.0,2023-01-25,2023-07-20,Expired,315.0,Career our successful care leg only.
LST-0990,PRP-0719,AGT-0233,326800.0,2023-07-08,2023-06-15,Sold,27.0,Receive arrive size Congress member. Front well quickly can itself.
LST-0991,PRP-3040,AGT-0178,2524000.0,2022-01-07,2022-03-18,Expired,5.0,Baby wonder election north police particular generation clear. Remember order beyond song government skill teach.
LST-0992,PRP-1086,AGT-0270,937900.0,2020-08-25,2020-07-30,Expired,323.0,Remain indeed word sense.
LST-0993,PRP-0388,AGT-0212,546400.0,2020-09-16,2021-01-16,Sold,360.0,While sort above cell none present agent. Say positive discussion hospital else sign.
LST-0994,PRP-1484,AGT-0264,2474300.0,2023-07-20,2023-12-17,Active,193.0,Chair myself claim be produce second. Near understand still improve but rule image.
LST-0995,PRP-1959,AGT-0295,565600.0,2022-07-14,2022-09-02,Sold,292.0,Traditional hear yes another manage same much. Reveal suddenly which through indeed medical use.
LST-0996,PRP-3893,AGT-0259,1115200.0,2022-08-03,2023-01-28,Withdrawn,171.0,Clear million career left design.
LST-0997,PRP-1643,AGT-0107,1284300.0,2020-08-26,2020-12-28,Withdrawn,336.0,Fast theory space collection loss page political. Country name next civil catch.
LST-0998,PRP-3830,AGT-0103,1470000.0,2023-04-29,2023-06-30,Sold,,Sit evening really foreign arm former account. Point Democrat into fear answer particularly plan.
LST-0999,PRP-3338,AGT-0209,1722600.0,2020-03-10,2020-05-03,Sold,86.0,Technology letter course establish lot place voice. Mr fast heavy myself.
LST-1000,PRP-3068,AGT-0271,1082900.0,2022-08-03,2022-10-25,Sold,286.0,Century successful modern PM look. Nature central stop.
LST-1001,PRP-4295,AGT-0165,2302000.0,2020-01-10,2020-03-26,Sold,131.0,Not argue data notice. Leader worry place society easy himself single.
LST-1002,PRP-1565,AGT-0012,1997500.0,2020-08-02,2020-11-04,Withdrawn,98.0,Method sure game ok pull improve.
LST-1003,PRP-3974,AGT-0122,1566300.0,2020-03-15,2020-05-07,Sold,169.0,Decide put through seek. Test road partner speak.
LST-1004,PRP-4412,AGT-0121,1632800.0,2021-04-19,2021-09-13,Expired,88.0,Public later project scientist year thousand. Help east middle tonight share town.
LST-1005,PRP-4336,AGT-0136,2376800.0,2023-01-29,2023-07-27,Sold,45.0,Land yes usually this.
LST-1006,PRP-2024,AGT-0274,750200.0,2023-08-10,2023-07-28,Withdrawn,259.0,Material magazine almost sport within often media. Late just player defense.
LST-1007,PRP-3366,AGT-0087,2323300.0,2021-01-05,2021-05-25,Sold,198.0,Public result else institution. Hit each season because very.
LST-1008,PRP-0920,AGT-0131,1332800.0,2021-11-30,2022-05-10,Sold,135.0,Author authority rule suggest technology safe.
LST-1009,PRP-4811,AGT-0182,336700.0,2022-12-28,2023-03-29,Active,360.0,Young play quality country professional employee building.
LST-1010,PRP-1860,AGT-0103,1368400.0,2021-05-10,2021-07-02,Withdrawn,161.0,Sport when popular TV pull. Brother former wait mean.
LST-1011,PRP-0545,AGT-0200,54800.0,2022-10-05,2022-12-29,Sold,243.0,Congress defense food.
LST-1012,PRP-4919,AGT-0151,759900.0,2022-09-16,2023-01-11,Sold,251.0,Project score national notice.
LST-1013,PRP-2794,AGT-0296,2166800.0,2021-10-24,2022-01-18,Sold,362.0,Choose under child well. Result time sea foot rest listen different.
LST-1014,PRP-3450,AGT-0072,2488600.0,2024-04-25,2024-07-27,Active,304.0,Approach floor certainly thing mind billion recently. Fill guess create raise street explain according.
LST-1015,PRP-4405,AGT-0122,305300.0,2023-03-19,2023-05-19,Sold,,It hundred instead beyond fly. Across over wife hair citizen late line plan.
LST-1016,PRP-4402,AGT-0262,1841600.0,2022-10-05,2022-12-08,Sold,,Candidate chance control reveal executive small. Blue feeling indicate price couple laugh during.
LST-1017,PRP-0988,AGT-0033,1496500.0,2020-07-09,2020-09-30,Withdrawn,,Rise picture relate land president piece. Between mind very.
LST-1018,PRP-0026,AGT-0206,885600.0,2021-06-17,2021-07-20,Sold,197.0,Son their interview history our second course.
LST-1019,PRP-0097,AGT-0160,727500.0,2022-03-19,2022-04-25,Withdrawn,306.0,Age whether certainly total treat apply. Provide him red these short.
LST-1020,PRP-3956,AGT-0224,1812700.0,2023-01-18,2023-07-03,Sold,120.0,Company rather seven by arrive wife. Month audience pick fact subject lead art.
LST-1021,PRP-1705,AGT-0282,320800.0,2022-09-11,2023-02-10,Sold,3.0,Poor cost art I along watch.
LST-1022,PRP-0108,AGT-0223,93600.0,2021-12-20,2022-03-06,Sold,186.0,Area reality official from thank certain. Lay across important know.
LST-1023,PRP-2174,AGT-0163,1219800.0,2021-12-17,2022-03-12,Sold,267.0,Audience official customer religious attack dark protect.
LST-1024,PRP-1489,AGT-0177,568200.0,2020-08-30,2021-01-18,Active,235.0,West even thank truth these yeah until. Bank task behind draw future other.
LST-1025,PRP-0557,AGT-0283,1239700.0,2023-05-17,2023-06-27,Active,288.0,Leader let nearly stock both right. Purpose rich talk herself southern.
LST-1026,PRP-1803,AGT-0033,1990200.0,2021-12-25,2022-04-30,Active,172.0,Already hotel several around sure face attorney.
LST-1027,PRP-2296,AGT-0258,1605500.0,2023-02-14,2023-06-16,Expired,337.0,Question because sea thing everything million enjoy. Appear this pull official character produce.
LST-1028,PRP-2162,AGT-0161,2719700.0,2020-10-19,2021-01-30,Sold,341.0,Time show chair ahead say cold.
LST-1029,PRP-3779,AGT-0132,1890800.0,2022-01-21,2022-06-21,Sold,350.0,South above walk authority several magazine section amount. Its traditional Mrs type hold general perhaps.
LST-1030,PRP-0538,AGT-0038,457200.0,2023-10-23,2023-12-12,Pending,310.0,Kitchen hold leader agent their. Loss per other father.
LST-1031,PRP-4539,AGT-0006,2176400.0,2024-05-01,2024-10-28,Sold,295.0,Pay kind five a threat. Nearly person defense.
LST-1032,PRP-0696,AGT-0095,1562100.0,2022-05-06,2022-07-04,Sold,2.0,Toward fall work. Truth go bar player quality might throw.
LST-1033,PRP-1796,AGT-0235,1644200.0,2022-12-03,2023-03-25,Active,353.0,Appear city strategy father media ask heavy.
LST-1034,PRP-1766,AGT-0186,1852400.0,2020-02-15,2020-08-13,Sold,202.0,Last general last house since.
LST-1035,PRP-2928,AGT-0199,855200.0,2022-11-17,2023-02-18,Withdrawn,321.0,Teacher adult be who market would skill.
