feature_id,property_id,feature_name,feature_value
FTR-02587,PRP-0648,fresh_paint,yes
FTR-02588,PRP-0648,stainless_appliances,YES
FTR-02589,PRP-0649,central_ac,0
FTR-02590,PRP-0649,open_floor_plan,1
FTR-02591,PRP-0649,smart_home,1
FTR-02592,PRP-0649,granite_counters,no
FTR-02593,PRP-0650,fireplace,yes
FTR-02594,PRP-0650,new_roof,0
FTR-02595,PRP-0650,granite_counters,no
FTR-02596,PRP-0650,central_ac,YES
FTR-02597,PRP-0650,hardwood_floors,no
FTR-02598,PRP-0651,updated_kitchen,0
FTR-02599,PRP-0651,hardwood_floors,YES
FTR-02600,PRP-0651,open_floor_plan,Yes
FTR-02601,PRP-0651,master_suite,0
FTR-02602,PRP-0652,stainless_appliances,YES
FTR-02603,PRP-0652,open_floor_plan,1
FTR-02604,PRP-0652,smart_home,no
FTR-02605,PRP-0653,hardwood_floors,1
FTR-02606,PRP-0653,central_ac,no
FTR-02607,PRP-0653,walk_in_closet,YES
FTR-02608,PRP-0653,updated_kitchen,yes
FTR-02609,PRP-0653,fresh_paint,0
FTR-02610,PRP-0653,master_suite,YES
FTR-02611,PRP-0654,vaulted_ceilings,Yes
FTR-02612,PRP-0654,stainless_appliances,yes
FTR-02613,PRP-0654,granite_counters,YES
FTR-02614,PRP-0654,updated_kitchen,YES
FTR-02615,PRP-0654,new_roof,no
FTR-02616,PRP-0654,solar_panels,yes
FTR-02617,PRP-0655,master_suite,no
FTR-02618,PRP-0655,smart_home,Yes
FTR-02619,PRP-0655,solar_panels,Yes
FTR-02620,PRP-0655,updated_kitchen,YES
FTR-02621,PRP-0655,vaulted_ceilings,yes
FTR-02622,PRP-0655,granite_counters,1
FTR-02623,PRP-0656,vaulted_ceilings,YES
FTR-02624,PRP-0656,central_ac,Yes
FTR-02625,PRP-0657,master_suite,YES
FTR-02626,PRP-0657,updated_kitchen,Yes
FTR-02627,PRP-0657,open_floor_plan,YES
FTR-02628,PRP-0658,new_roof,Yes
FTR-02629,PRP-0658,vaulted_ceilings,no
FTR-02630,PRP-0658,fresh_paint,yes
FTR-02631,PRP-0658,smart_home,1
FTR-02632,PRP-0658,master_suite,Yes
FTR-02633,PRP-0658,walk_in_closet,no
FTR-02634,PRP-0659,fireplace,yes
FTR-02635,PRP-0659,granite_counters,yes
FTR-02636,PRP-0659,new_roof,0
FTR-02637,PRP-0659,updated_kitchen,Yes
FTR-02638,PRP-0659,solar_panels,YES
FTR-02639,PRP-0660,master_suite,0
FTR-02640,PRP-0660,central_ac,0
FTR-02641,PRP-0660,vaulted_ceilings,no
FTR-02642,PRP-0661,vaulted_ceilings,1
FTR-02643,PRP-0661,stainless_appliances,1
FTR-02644,PRP-0661,solar_panels,YES
FTR-02645,PRP-0661,fresh_paint,1
FTR-02646,PRP-0661,open_floor_plan,Yes
FTR-02647,PRP-0661,walk_in_closet,Yes
FTR-02648,PRP-0662,open_floor_plan,Yes
FTR-02649,PRP-0662,walk_in_closet,yes
FTR-02650,PRP-0662,vaulted_ceilings,Yes
FTR-02651,PRP-0662,hardwood_floors,1
FTR-02652,PRP-0663,new_roof,yes
FTR-02653,PRP-0663,smart_home,YES
FTR-02654,PRP-0663,hardwood_floors,yes
FTR-02655,PRP-0663,master_suite,YES
FTR-02656,PRP-0663,solar_panels,YES
FTR-02657,PRP-0664,fresh_paint,1
FTR-02658,PRP-0664,stainless_appliances,no
FTR-02659,PRP-0664,master_suite,no
FTR-02660,PRP-0664,vaulted_ceilings,yes
FTR-02661,PRP-0664,smart_home,1
FTR-02662,PRP-0664,updated_kitchen,no
FTR-02663,PRP-0665,walk_in_closet,yes
FTR-02664,PRP-0665,smart_home,Yes
FTR-02665,PRP-0666,solar_panels,0
FTR-02666,PRP-0666,fresh_paint,1
FTR-02667,PRP-0666,master_suite,Yes
FTR-02668,PRP-0666,hardwood_floors,yes
FTR-02669,PRP-0666,vaulted_ceilings,1
FTR-02670,PRP-0667,updated_kitchen,YES
FTR-02671,PRP-0667,master_suite,1
FTR-02672,PRP-0667,central_ac,0
FTR-02673,PRP-0667,open_floor_plan,YES
FTR-02674,PRP-0668,central_ac,no
FTR-02675,PRP-0668,solar_panels,Yes
FTR-02676,PRP-0668,stainless_appliances,Yes
FTR-02677,PRP-0668,fireplace,1
FTR-02678,PRP-0668,open_floor_plan,no
FTR-02679,PRP-0668,new_roof,yes
FTR-02680,PRP-0669,hardwood_floors,0
FTR-02681,PRP-0669,smart_home,YES
FTR-02682,PRP-0669,granite_counters,yes
FTR-02683,PRP-0669,new_roof,Yes
FTR-02684,PRP-0670,stainless_appliances,no
FTR-02685,PRP-0670,central_ac,1
FTR-02686,PRP-0670,hardwood_floors,Yes
FTR-02687,PRP-0670,updated_kitchen,Yes
FTR-02688,PRP-0670,smart_home,0
FTR-02689,PRP-0671,fresh_paint,no
FTR-02690,PRP-0671,solar_panels,YES
FTR-02691,PRP-0671,new_roof,no
FTR-02692,PRP-0671,updated_kitchen,no
FTR-02693,PRP-0671,walk_in_closet,1
FTR-02694,PRP-0671,vaulted_ceilings,YES
FTR-02695,PRP-0672,central_ac,0
FTR-02696,PRP-0672,walk_in_closet,0
FTR-02697,PRP-0672,hardwood_floors,YES
FTR-02698,PRP-0672,fireplace,0
FTR-02699,PRP-0672,updated_kitchen,0
FTR-02700,PRP-0673,updated_kitchen,Yes
FTR-02701,PRP-0673,open_floor_plan,1
FTR-02702,PRP-0673,stainless_appliances,yes
FTR-02703,PRP-0673,new_roof,Yes
FTR-02704,PRP-0673,walk_in_closet,yes
FTR-02705,PRP-0673,smart_home,0
FTR-02706,PRP-0674,master_suite,1
FTR-02707,PRP-0674,walk_in_closet,yes
FTR-02708,PRP-0674,solar_panels,no
FTR-02709,PRP-0674,fireplace,1
FTR-02710,PRP-0674,stainless_appliances,YES
FTR-02711,PRP-0674,updated_kitchen,YES
FTR-02712,PRP-0675,master_suite,0
FTR-02713,PRP-0675,updated_kitchen,Yes
FTR-02714,PRP-0675,vaulted_ceilings,YES
FTR-02715,PRP-0675,new_roof,YES
FTR-02716,PRP-0675,granite_counters,yes
FTR-02717,PRP-0676,new_roof,Yes
FTR-02718,PRP-0676,hardwood_floors,no
FTR-02719,PRP-0676,granite_counters,0
FTR-02720,PRP-0676,fireplace,YES
FTR-02721,PRP-0676,master_suite,no
FTR-02722,PRP-0677,stainless_appliances,yes
FTR-02723,PRP-0677,new_roof,no
FTR-02724,PRP-0677,smart_home,no
FTR-02725,PRP-0677,hardwood_floors,Yes
FTR-02726,PRP-0678,fresh_paint,Yes
FTR-02727,PRP-0678,fireplace,YES
FTR-02728,PRP-0678,smart_home,Yes
FTR-02729,PRP-0679,smart_home,yes
FTR-02730,PRP-0679,master_suite,yes
FTR-02731,PRP-0679,open_floor_plan,Yes
FTR-02732,PRP-0679,walk_in_closet,yes
FTR-02733,PRP-0680,central_ac,0
FTR-02734,PRP-0680,vaulted_ceilings,YES
FTR-02735,PRP-0681,vaulted_ceilings,no
FTR-02736,PRP-0681,walk_in_closet,Yes
FTR-02737,PRP-0681,stainless_appliances,1
FTR-02738,PRP-0681,hardwood_floors,1
FTR-02739,PRP-0681,new_roof,0
FTR-02740,PRP-0682,new_roof,no
FTR-02741,PRP-0682,granite_counters,1
FTR-02742,PRP-0682,open_floor_plan,1
FTR-02743,PRP-0682,walk_in_closet,no
FTR-02744,PRP-0683,master_suite,yes
FTR-02745,PRP-0683,vaulted_ceilings,yes
FTR-02746,PRP-0683,hardwood_floors,0
FTR-02747,PRP-0683,solar_panels,1
FTR-02748,PRP-0683,open_floor_plan,YES
FTR-02749,PRP-0684,stainless_appliances,yes
FTR-02750,PRP-0684,master_suite,Yes
FTR-02751,PRP-0684,hardwood_floors,0
FTR-02752,PRP-0684,new_roof,0
FTR-02753,PRP-0684,updated_kitchen,0
FTR-02754,PRP-0685,fireplace,YES
FTR-02755,PRP-0685,walk_in_closet,1
FTR-02756,PRP-0685,solar_panels,YES
FTR-02757,PRP-0685,new_roof,Yes
FTR-02758,PRP-0686,fireplace,no
FTR-02759,PRP-0686,solar_panels,0
FTR-02760,PRP-0686,walk_in_closet,no
FTR-02761,PRP-0686,granite_counters,1
FTR-02762,PRP-0686,smart_home,1
FTR-02763,PRP-0687,updated_kitchen,yes
FTR-02764,PRP-0687,stainless_appliances,0
FTR-02765,PRP-0687,central_ac,no
FTR-02766,PRP-0687,vaulted_ceilings,1
FTR-02767,PRP-0687,granite_counters,1
FTR-02768,PRP-0688,new_roof,1
FTR-02769,PRP-0688,smart_home,no
FTR-02770,PRP-0688,solar_panels,1
FTR-02771,PRP-0689,open_floor_plan,Yes
FTR-02772,PRP-0689,fresh_paint,yes
FTR-02773,PRP-0690,smart_home,0
FTR-02774,PRP-0690,vaulted_ceilings,1
FTR-02775,PRP-0690,updated_kitchen,YES
FTR-02776,PRP-0690,central_ac,yes
FTR-02777,PRP-0690,fireplace,1
FTR-02778,PRP-0691,updated_kitchen,0
FTR-02779,PRP-0691,stainless_appliances,YES
FTR-02780,PRP-0691,smart_home,Yes
FTR-02781,PRP-0691,walk_in_closet,1
FTR-02782,PRP-0691,fireplace,Yes
FTR-02783,PRP-0692,updated_kitchen,YES
FTR-02784,PRP-0692,granite_counters,no
FTR-02785,PRP-0692,smart_home,YES
FTR-02786,PRP-0692,central_ac,yes
FTR-02787,PRP-0692,master_suite,Yes
FTR-02788,PRP-0692,vaulted_ceilings,yes
FTR-02789,PRP-0693,stainless_appliances,yes
FTR-02790,PRP-0693,vaulted_ceilings,Yes
FTR-02791,PRP-0693,open_floor_plan,1
FTR-02792,PRP-0693,solar_panels,YES
FTR-02793,PRP-0693,updated_kitchen,YES
FTR-02794,PRP-0694,stainless_appliances,0
FTR-02795,PRP-0694,solar_panels,1
FTR-02796,PRP-0694,open_floor_plan,no
FTR-02797,PRP-0694,walk_in_closet,1
FTR-02798,PRP-0694,updated_kitchen,0
FTR-02799,PRP-0694,central_ac,yes
FTR-02800,PRP-0695,smart_home,no
FTR-02801,PRP-0695,fresh_paint,0
FTR-02802,PRP-0695,fireplace,Yes
FTR-02803,PRP-0695,stainless_appliances,0
FTR-02804,PRP-0696,new_roof,no
FTR-02805,PRP-0696,fresh_paint,yes
FTR-02806,PRP-0697,master_suite,yes
FTR-02807,PRP-0697,fresh_paint,1
FTR-02808,PRP-0697,fireplace,no
FTR-02809,PRP-0697,open_floor_plan,Yes
FTR-02810,PRP-0697,central_ac,0
FTR-02811,PRP-0698,smart_home,no
FTR-02812,PRP-0698,solar_panels,Yes
FTR-02813,PRP-0698,fireplace,1
FTR-02814,PRP-0699,smart_home,no
FTR-02815,PRP-0699,new_roof,1
FTR-02816,PRP-0699,stainless_appliances,Yes
FTR-02817,PRP-0700,stainless_appliances,YES
FTR-02818,PRP-0700,vaulted_ceilings,yes
FTR-02819,PRP-0700,fresh_paint,yes
FTR-02820,PRP-0701,stainless_appliances,0
FTR-02821,PRP-0701,updated_kitchen,YES
FTR-02822,PRP-0701,fresh_paint,1
FTR-02823,PRP-0701,walk_in_closet,yes
FTR-02824,PRP-0702,solar_panels,no
FTR-02825,PRP-0702,granite_counters,yes
FTR-02826,PRP-0702,vaulted_ceilings,Yes
FTR-02827,PRP-0702,hardwood_floors,0
FTR-02828,PRP-0703,open_floor_plan,no
FTR-02829,PRP-0703,hardwood_floors,YES
FTR-02830,PRP-0703,walk_in_closet,0
FTR-02831,PRP-0703,solar_panels,1
FTR-02832,PRP-0704,granite_counters,0
FTR-02833,PRP-0704,master_suite,YES
FTR-02834,PRP-0704,hardwood_floors,0
FTR-02835,PRP-0704,open_floor_plan,1
FTR-02836,PRP-0704,vaulted_ceilings,yes
FTR-02837,PRP-0704,solar_panels,Yes
FTR-02838,PRP-0705,open_floor_plan,yes
FTR-02839,PRP-0705,updated_kitchen,yes
FTR-02840,PRP-0705,solar_panels,Yes
FTR-02841,PRP-0705,hardwood_floors,Yes
FTR-02842,PRP-0705,master_suite,Yes
FTR-02843,PRP-0706,vaulted_ceilings,YES
FTR-02844,PRP-0706,walk_in_closet,Yes
FTR-02845,PRP-0706,stainless_appliances,Yes
FTR-02846,PRP-0707,hardwood_floors,YES
FTR-02847,PRP-0707,fireplace,1
FTR-02848,PRP-0707,central_ac,1
FTR-02849,PRP-0707,smart_home,1
FTR-02850,PRP-0707,stainless_appliances,no
FTR-02851,PRP-0708,master_suite,1
FTR-02852,PRP-0708,fresh_paint,yes
FTR-02853,PRP-0708,walk_in_closet,1
FTR-02854,PRP-0709,fresh_paint,1
FTR-02855,PRP-0709,smart_home,Yes
FTR-02856,PRP-0709,fireplace,0
FTR-02857,PRP-0709,updated_kitchen,YES
FTR-02858,PRP-0709,hardwood_floors,YES
FTR-02859,PRP-0710,walk_in_closet,YES
FTR-02860,PRP-0710,hardwood_floors,YES
FTR-02861,PRP-0710,new_roof,0
FTR-02862,PRP-0710,updated_kitchen,Yes
FTR-02863,PRP-0711,solar_panels,1
FTR-02864,PRP-0711,smart_home,yes
FTR-02865,PRP-0711,granite_counters,yes
FTR-02866,PRP-0711,updated_kitchen,YES
FTR-02867,PRP-0711,new_roof,Yes
FTR-02868,PRP-0712,stainless_appliances,yes
FTR-02869,PRP-0712,solar_panels,yes
FTR-02870,PRP-0712,fireplace,Yes
FTR-02871,PRP-0712,smart_home,yes
FTR-02872,PRP-0712,granite_counters,YES
FTR-02873,PRP-0713,updated_kitchen,YES
FTR-02874,PRP-0713,walk_in_closet,no
FTR-02875,PRP-0713,solar_panels,yes
FTR-02876,PRP-0713,central_ac,YES
FTR-02877,PRP-0713,new_roof,yes
FTR-02878,PRP-0713,fireplace,0
FTR-02879,PRP-0714,solar_panels,no
FTR-02880,PRP-0714,fresh_paint,YES
FTR-02881,PRP-0714,fireplace,YES
FTR-02882,PRP-0714,master_suite,YES
FTR-02883,PRP-0714,hardwood_floors,yes
FTR-02884,PRP-0714,walk_in_closet,0
FTR-02885,PRP-0715,granite_counters,YES
FTR-02886,PRP-0715,walk_in_closet,yes
FTR-02887,PRP-0715,vaulted_ceilings,no
FTR-02888,PRP-0715,hardwood_floors,0
FTR-02889,PRP-0716,stainless_appliances,Yes
FTR-02890,PRP-0716,hardwood_floors,YES
FTR-02891,PRP-0716,fireplace,1
FTR-02892,PRP-0716,open_floor_plan,1
FTR-02893,PRP-0717,master_suite,0
FTR-02894,PRP-0717,fresh_paint,no
FTR-02895,PRP-0717,granite_counters,yes
FTR-02896,PRP-0718,solar_panels,yes
FTR-02897,PRP-0718,fresh_paint,Yes
FTR-02898,PRP-0718,vaulted_ceilings,Yes
FTR-02899,PRP-0718,walk_in_closet,YES
FTR-02900,PRP-0719,walk_in_closet,YES
FTR-02901,PRP-0719,fireplace,no
FTR-02902,PRP-0719,hardwood_floors,YES
FTR-02903,PRP-0719,vaulted_ceilings,YES
FTR-02904,PRP-0719,open_floor_plan,yes
FTR-02905,PRP-0719,fresh_paint,yes
FTR-02906,PRP-0720,solar_panels,Yes
FTR-02907,PRP-0720,stainless_appliances,yes
FTR-02908,PRP-0720,new_roof,no
FTR-02909,PRP-0720,master_suite,Yes
FTR-02910,PRP-0720,open_floor_plan,0
FTR-02911,PRP-0720,hardwood_floors,no
FTR-02912,PRP-0721,stainless_appliances,0
FTR-02913,PRP-0721,hardwood_floors,yes
FTR-02914,PRP-0721,fireplace,1
FTR-02915,PRP-0722,new_roof,no
FTR-02916,PRP-0722,fresh_paint,YES
FTR-02917,PRP-0722,granite_counters,0
FTR-02918,PRP-0722,central_ac,yes
FTR-02919,PRP-0723,new_roof,yes
FTR-02920,PRP-0723,master_suite,Yes
FTR-02921,PRP-0723,fresh_paint,yes
FTR-02922,PRP-0723,stainless_appliances,no
FTR-02923,PRP-0724,smart_home,yes
FTR-02924,PRP-0724,stainless_appliances,0
FTR-02925,PRP-0725,fresh_paint,0
FTR-02926,PRP-0725,stainless_appliances,0
FTR-02927,PRP-0726,updated_kitchen,0
FTR-02928,PRP-0726,fresh_paint,0
FTR-02929,PRP-0726,master_suite,Yes
FTR-02930,PRP-0726,solar_panels,Yes
FTR-02931,PRP-0726,fireplace,YES
FTR-02932,PRP-0726,vaulted_ceilings,0
FTR-02933,PRP-0727,fresh_paint,no
FTR-02934,PRP-0727,walk_in_closet,1
FTR-02935,PRP-0727,master_suite,0
FTR-02936,PRP-0727,updated_kitchen,Yes
FTR-02937,PRP-0727,central_ac,Yes
FTR-02938,PRP-0728,fresh_paint,no
FTR-02939,PRP-0728,new_roof,Yes
FTR-02940,PRP-0729,granite_counters,0
FTR-02941,PRP-0729,fresh_paint,yes
FTR-02942,PRP-0729,vaulted_ceilings,0
FTR-02943,PRP-0730,smart_home,YES
FTR-02944,PRP-0730,central_ac,Yes
FTR-02945,PRP-0730,fresh_paint,Yes
FTR-02946,PRP-0730,updated_kitchen,yes
FTR-02947,PRP-0730,fireplace,0
FTR-02948,PRP-0731,hardwood_floors,Yes
FTR-02949,PRP-0731,vaulted_ceilings,no
FTR-02950,PRP-0731,master_suite,YES
FTR-02951,PRP-0731,updated_kitchen,1
FTR-02952,PRP-0731,solar_panels,Yes
FTR-02953,PRP-0731,fireplace,yes
FTR-02954,PRP-0732,fresh_paint,1
FTR-02955,PRP-0732,vaulted_ceilings,yes
FTR-02956,PRP-0732,fireplace,yes
FTR-02957,PRP-0732,hardwood_floors,1
FTR-02958,PRP-0732,walk_in_closet,yes
FTR-02959,PRP-0732,updated_kitchen,Yes
FTR-02960,PRP-0733,open_floor_plan,0
FTR-02961,PRP-0733,master_suite,0
FTR-02962,PRP-0733,solar_panels,1
FTR-02963,PRP-0733,granite_counters,Yes
FTR-02964,PRP-0733,updated_kitchen,YES
FTR-02965,PRP-0733,fireplace,Yes
FTR-02966,PRP-0734,walk_in_closet,no
FTR-02967,PRP-0734,fireplace,yes
FTR-02968,PRP-0734,open_floor_plan,0
FTR-02969,PRP-0734,fresh_paint,1
FTR-02970,PRP-0734,updated_kitchen,yes
FTR-02971,PRP-0735,walk_in_closet,YES
FTR-02972,PRP-0735,master_suite,no
FTR-02973,PRP-0735,updated_kitchen,yes
FTR-02974,PRP-0736,central_ac,Yes
FTR-02975,PRP-0736,fireplace,yes
FTR-02976,PRP-0736,smart_home,0
FTR-02977,PRP-0736,solar_panels,0
FTR-02978,PRP-0736,vaulted_ceilings,0
FTR-02979,PRP-0737,fresh_paint,yes
FTR-02980,PRP-0737,fireplace,0
FTR-02981,PRP-0737,master_suite,YES
FTR-02982,PRP-0737,open_floor_plan,no
FTR-02983,PRP-0738,fresh_paint,Yes
FTR-02984,PRP-0738,new_roof,1
FTR-02985,PRP-0738,granite_counters,no
FTR-02986,PRP-0738,hardwood_floors,1
FTR-02987,PRP-0739,granite_counters,YES
FTR-02988,PRP-0739,new_roof,0
FTR-02989,PRP-0740,walk_in_closet,YES
FTR-02990,PRP-0740,master_suite,YES
FTR-02991,PRP-0740,fireplace,no
FTR-02992,PRP-0740,smart_home,YES
FTR-02993,PRP-0741,solar_panels,no
FTR-02994,PRP-0741,smart_home,0
FTR-02995,PRP-0741,new_roof,yes
FTR-02996,PRP-0741,central_ac,yes
FTR-02997,PRP-0742,updated_kitchen,0
FTR-02998,PRP-0742,open_floor_plan,1
FTR-02999,PRP-0742,granite_counters,0
FTR-03000,PRP-0743,walk_in_closet,1
FTR-03001,PRP-0743,new_roof,YES
FTR-03002,PRP-0743,fireplace,1
FTR-03003,PRP-0743,fresh_paint,Yes
FTR-03004,PRP-0743,stainless_appliances,Yes
FTR-03005,PRP-0743,open_floor_plan,no
FTR-03006,PRP-0744,open_floor_plan,YES
FTR-03007,PRP-0744,hardwood_floors,0
FTR-03008,PRP-0744,fireplace,no
FTR-03009,PRP-0744,master_suite,yes
FTR-03010,PRP-0744,smart_home,1
FTR-03011,PRP-0745,fireplace,YES
FTR-03012,PRP-0745,walk_in_closet,0
FTR-03013,PRP-0745,fresh_paint,yes
FTR-03014,PRP-0745,solar_panels,0
FTR-03015,PRP-0745,new_roof,1
FTR-03016,PRP-0746,fresh_paint,Yes
FTR-03017,PRP-0746,stainless_appliances,yes
FTR-03018,PRP-0747,updated_kitchen,1
FTR-03019,PRP-0747,vaulted_ceilings,1
FTR-03020,PRP-0748,central_ac,yes
FTR-03021,PRP-0748,vaulted_ceilings,YES
FTR-03022,PRP-0748,stainless_appliances,1
FTR-03023,PRP-0748,open_floor_plan,Yes
FTR-03024,PRP-0748,hardwood_floors,yes
FTR-03025,PRP-0748,master_suite,YES
FTR-03026,PRP-0749,vaulted_ceilings,YES
FTR-03027,PRP-0749,walk_in_closet,0
FTR-03028,PRP-0750,vaulted_ceilings,Yes
FTR-03029,PRP-0750,fireplace,YES
FTR-03030,PRP-0750,updated_kitchen,yes
FTR-03031,PRP-0751,open_floor_plan,no
FTR-03032,PRP-0751,new_roof,YES
FTR-03033,PRP-0751,hardwood_floors,yes
FTR-03034,PRP-0751,fireplace,yes
FTR-03035,PRP-0751,stainless_appliances,YES
FTR-03036,PRP-0751,solar_panels,Yes
FTR-03037,PRP-0752,granite_counters,1
FTR-03038,PRP-0752,fireplace,yes
FTR-03039,PRP-0753,granite_counters,no
FTR-03040,PRP-0753,master_suite,0
FTR-03041,PRP-0753,vaulted_ceilings,YES
FTR-03042,PRP-0754,open_floor_plan,YES
FTR-03043,PRP-0754,new_roof,yes
FTR-03044,PRP-0754,smart_home,0
FTR-03045,PRP-0754,stainless_appliances,0
FTR-03046,PRP-0755,fireplace,Yes
FTR-03047,PRP-0755,master_suite,yes
FTR-03048,PRP-0755,hardwood_floors,YES
FTR-03049,PRP-0756,solar_panels,no
FTR-03050,PRP-0756,stainless_appliances,yes
FTR-03051,PRP-0756,new_roof,Yes
FTR-03052,PRP-0756,hardwood_floors,0
FTR-03053,PRP-0756,fireplace,yes
FTR-03054,PRP-0756,updated_kitchen,YES
FTR-03055,PRP-0757,smart_home,yes
FTR-03056,PRP-0757,stainless_appliances,0
FTR-03057,PRP-0757,fireplace,YES
FTR-03058,PRP-0757,master_suite,yes
FTR-03059,PRP-0757,open_floor_plan,no
FTR-03060,PRP-0758,granite_counters,0
FTR-03061,PRP-0758,updated_kitchen,1
FTR-03062,PRP-0759,granite_counters,1
FTR-03063,PRP-0759,open_floor_plan,no
FTR-03064,PRP-0759,stainless_appliances,1
FTR-03065,PRP-0759,central_ac,YES
FTR-03066,PRP-0759,hardwood_floors,0
FTR-03067,PRP-0760,fresh_paint,Yes
FTR-03068,PRP-0760,new_roof,no
FTR-03069,PRP-0761,solar_panels,Yes
FTR-03070,PRP-0761,central_ac,0
FTR-03071,PRP-0761,granite_counters,yes
FTR-03072,PRP-0761,updated_kitchen,0
FTR-03073,PRP-0762,open_floor_plan,0
FTR-03074,PRP-0762,updated_kitchen,yes
FTR-03075,PRP-0762,smart_home,no
FTR-03076,PRP-0762,central_ac,0
FTR-03077,PRP-0762,walk_in_closet,Yes
FTR-03078,PRP-0762,new_roof,1
FTR-03079,PRP-0763,walk_in_closet,YES
FTR-03080,PRP-0763,stainless_appliances,YES
FTR-03081,PRP-0763,open_floor_plan,0
FTR-03082,PRP-0763,vaulted_ceilings,0
FTR-03083,PRP-0764,hardwood_floors,Yes
FTR-03084,PRP-0764,open_floor_plan,Yes
FTR-03085,PRP-0764,vaulted_ceilings,1
FTR-03086,PRP-0764,central_ac,yes
FTR-03087,PRP-0765,stainless_appliances,Yes
FTR-03088,PRP-0765,vaulted_ceilings,YES
FTR-03089,PRP-0765,updated_kitchen,yes
FTR-03090,PRP-0765,new_roof,1
FTR-03091,PRP-0766,walk_in_closet,Yes
FTR-03092,PRP-0766,central_ac,yes
FTR-03093,PRP-0767,smart_home,0
FTR-03094,PRP-0767,updated_kitchen,Yes
FTR-03095,PRP-0767,new_roof,Yes
FTR-03096,PRP-0767,stainless_appliances,Yes
FTR-03097,PRP-0767,granite_counters,yes
FTR-03098,PRP-0768,solar_panels,YES
FTR-03099,PRP-0768,central_ac,yes
FTR-03100,PRP-0768,master_suite,1
FTR-03101,PRP-0768,granite_counters,1
FTR-03102,PRP-0768,vaulted_ceilings,1
FTR-03103,PRP-0768,stainless_appliances,1
FTR-03104,PRP-0769,walk_in_closet,YES
FTR-03105,PRP-0769,stainless_appliances,1
FTR-03106,PRP-0770,fresh_paint,yes
FTR-03107,PRP-0770,granite_counters,yes
FTR-03108,PRP-0770,master_suite,YES
FTR-03109,PRP-0770,solar_panels,1
FTR-03110,PRP-0770,new_roof,Yes
FTR-03111,PRP-0770,central_ac,0
FTR-03112,PRP-0771,stainless_appliances,Yes
FTR-03113,PRP-0771,walk_in_closet,1
FTR-03114,PRP-0771,granite_counters,1
FTR-03115,PRP-0771,master_suite,0
FTR-03116,PRP-0771,fireplace,no
FTR-03117,PRP-0772,vaulted_ceilings,yes
FTR-03118,PRP-0772,open_floor_plan,YES
FTR-03119,PRP-0772,smart_home,YES
FTR-03120,PRP-0772,fireplace,YES
FTR-03121,PRP-0772,updated_kitchen,0
FTR-03122,PRP-0773,solar_panels,no
FTR-03123,PRP-0773,granite_counters,yes
FTR-03124,PRP-0774,granite_counters,1
FTR-03125,PRP-0774,stainless_appliances,no
FTR-03126,PRP-0774,vaulted_ceilings,Yes
FTR-03127,PRP-0774,open_floor_plan,no
FTR-03128,PRP-0774,fireplace,no
FTR-03129,PRP-0775,smart_home,YES
FTR-03130,PRP-0775,open_floor_plan,YES
FTR-03131,PRP-0776,hardwood_floors,0
FTR-03132,PRP-0776,walk_in_closet,1
FTR-03133,PRP-0777,open_floor_plan,0
FTR-03134,PRP-0777,new_roof,Yes
FTR-03135,PRP-0777,master_suite,Yes
FTR-03136,PRP-0777,smart_home,no
FTR-03137,PRP-0777,vaulted_ceilings,yes
FTR-03138,PRP-0778,hardwood_floors,1
FTR-03139,PRP-0778,stainless_appliances,yes
FTR-03140,PRP-0779,fireplace,Yes
FTR-03141,PRP-0779,vaulted_ceilings,yes
FTR-03142,PRP-0779,solar_panels,YES
FTR-03143,PRP-0780,granite_counters,0
FTR-03144,PRP-0780,smart_home,1
FTR-03145,PRP-0780,fresh_paint,no
FTR-03146,PRP-0780,new_roof,1
FTR-03147,PRP-0781,vaulted_ceilings,YES
FTR-03148,PRP-0781,central_ac,1
FTR-03149,PRP-0781,updated_kitchen,1
FTR-03150,PRP-0781,granite_counters,YES
FTR-03151,PRP-0781,solar_panels,1
FTR-03152,PRP-0782,granite_counters,no
FTR-03153,PRP-0782,vaulted_ceilings,no
FTR-03154,PRP-0783,vaulted_ceilings,0
FTR-03155,PRP-0783,solar_panels,no
FTR-03156,PRP-0783,new_roof,yes
FTR-03157,PRP-0783,walk_in_closet,yes
FTR-03158,PRP-0783,open_floor_plan,YES
FTR-03159,PRP-0784,fireplace,YES
FTR-03160,PRP-0784,granite_counters,no
FTR-03161,PRP-0784,stainless_appliances,Yes
FTR-03162,PRP-0785,solar_panels,1
FTR-03163,PRP-0785,new_roof,no
FTR-03164,PRP-0786,vaulted_ceilings,0
FTR-03165,PRP-0786,hardwood_floors,0
FTR-03166,PRP-0786,stainless_appliances,no
FTR-03167,PRP-0786,new_roof,Yes
FTR-03168,PRP-0786,fireplace,1
FTR-03169,PRP-0787,open_floor_plan,1
FTR-03170,PRP-0787,vaulted_ceilings,yes
FTR-03171,PRP-0787,central_ac,YES
FTR-03172,PRP-0787,stainless_appliances,1
FTR-03173,PRP-0787,master_suite,Yes
FTR-03174,PRP-0787,walk_in_closet,no
FTR-03175,PRP-0788,stainless_appliances,0
FTR-03176,PRP-0788,hardwood_floors,no
FTR-03177,PRP-0789,granite_counters,Yes
FTR-03178,PRP-0789,new_roof,yes
FTR-03179,PRP-0789,walk_in_closet,no
FTR-03180,PRP-0790,open_floor_plan,YES
FTR-03181,PRP-0790,updated_kitchen,1
