transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed
TXN-01430,LST-3290,BYR-1617,AGT-0139,791186.31,2022-02-06,2022-03-16,26087.4,Pending,FHA,True
TXN-01431,LST-4667,BYR-1730,AGT-0242,2018215.1,2023-02-14,2023-03-17,116367.64,Cancelled,FHA,True
TXN-01432,LST-4847,BYR-0860,AGT-0150,2025787.02,2023-01-23,2023-03-05,60624.6,Pending,Cash,False
TXN-01433,LST-1012,BYR-0483,AGT-0214,782969.32,2023-02-16,2023-03-30,29580.4,Cancelled,Cash,True
TXN-01434,LST-0108,BYR-2023,AGT-0220,2681335.83,2021-11-14,2021-11-30,130893.63,Cancelled,Conventional,True
TXN-01435,LST-XXXX,BYR-2653,AGT-0296,856498.79,2024-10-04,2024-11-05,25931.31,Pending,Conventional,True
TXN-01436,LST-1163,BYR-0661,AGT-0110,450703.37,2024-09-13,2024-10-12,23020.94,Pending,Cash,True
TXN-01437,LST-2358,BYR-3047,AGT-0028,291666.26,2021-09-26,2021-10-16,16209.4,Pending,FHA,True
TXN-01438,LST-5015,BYR-3018,AGT-0167,744274.73,2021-08-10,2021-09-15,20713.18,Completed,Conventional,True
TXN-01439,LST-4174,BYR-1119,AGT-0077,451794.54,2021-04-24,2021-06-07,13797.21,,Conventional,True
TXN-01440,LST-4520,BYR-2639,AGT-0169,1634457.55,2023-09-19,2023-11-01,81964.14,Completed,Conventional,True
TXN-01441,LST-1028,BYR-0979,AGT-0110,2564438.64,2021-03-28,2021-05-12,129605.73,Cancelled,Cash,True
TXN-01442,LST-2956,BYR-0897,AGT-0300,811826.65,2024-07-27,2024-08-24,32616.95,Pending,Conventional,False
TXN-01443,LST-2653,BYR-2088,AGT-0096,2318268.65,2023-12-01,2023-12-16,131467.84,Cancelled,FHA,False
TXN-01444,LST-4486,BYR-1073,AGT-0226,560898.51,2024-07-17,2024-08-30,26684.94,Pending,Conventional,False
TXN-01445,LST-0345,BYR-3586,AGT-0071,1957256.76,2024-01-30,2024-03-09,71679.51,Pending,FHA,True
TXN-01446,LST-1382,BYR-3055,AGT-0111,318567.21,2022-06-21,2022-07-07,13831.32,Cancelled,Cash,True
TXN-01447,LST-0347,BYR-1928,AGT-0220,48236.68,2023-06-08,2023-07-10,1635.22,Cancelled,VA,True
TXN-01448,LST-5045,BYR-2386,AGT-0099,1611008.89,2024-01-03,2024-01-26,64380.39,Completed,VA,True
TXN-01449,LST-5444,BYR-2772,AGT-0084,1319151.27,2021-06-28,2021-07-26,49045.8,Pending,FHA,True
TXN-01450,LST-2781,BYR-3062,AGT-0163,2077533.83,2024-03-31,2024-05-07,119474.64,Cancelled,FHA,True
TXN-01451,LST-2854,BYR-3631,AGT-0253,935882.02,2020-07-01,2020-07-31,26252.02,,Conventional,False
TXN-01452,LST-3124,BYR-1275,AGT-0196,2676724.98,2022-11-08,2022-12-17,147311.48,Cancelled,Cash,True
TXN-01453,LST-2959,BYR-2074,AGT-0288,1663260.12,2024-07-16,2024-08-28,62239.65,Cancelled,Cash,True
TXN-01454,LST-4386,BYR-0712,AGT-0198,592143.89,2022-10-18,2022-11-12,35466.84,Cancelled,Conventional,True
TXN-01455,LST-3739,BYR-2787,AGT-0220,715258.77,2021-07-16,2021-08-14,28106.72,Cancelled,FHA,True
TXN-01456,LST-5271,BYR-3483,AGT-0067,2707089.88,2020-10-12,2020-11-04,148166.31,Pending,Cash,True
TXN-01457,LST-4087,BYR-2395,AGT-0174,1098103.97,2021-09-02,2021-09-20,52750.71,Cancelled,Cash,True
TXN-01458,LST-1379,BYR-2893,AGT-0206,2149542.7,2024-07-25,2024-08-27,60861.84,Pending,FHA,True
TXN-01459,LST-5520,BYR-3227,AGT-0032,1251506.38,2022-04-15,2022-05-26,63754.63,Cancelled,VA,True
TXN-01460,LST-2162,BYR-3255,AGT-0283,2166591.41,2021-04-07,2021-04-24,74817.81,Completed,FHA,True
TXN-01461,LST-5766,BYR-0356,AGT-0270,2570482.54,2023-10-16,2023-11-19,92202.14,Completed,Conventional,False
TXN-01462,LST-4698,BYR-2416,AGT-0132,1946749.25,2023-04-12,2023-04-30,104932.18,Completed,Conventional,True
TXN-01463,LST-4053,BYR-1531,AGT-0169,247226.32,2023-06-12,2023-07-08,14828.53,Cancelled,Cash,True
TXN-01464,LST-1211,BYR-0941,AGT-0221,1304625.67,2023-02-27,2023-04-07,32628.41,Pending,Conventional,False
TXN-01465,LST-2784,BYR-2239,AGT-0152,1962098.85,2024-06-16,2024-07-18,67228.85,Completed,Cash,True
TXN-01466,LST-3189,BYR-2502,AGT-0127,1493762.11,2021-11-04,2021-11-19,80142.92,Completed,Jumbo,False
TXN-01467,LST-1173,BYR-0934,AGT-0014,2571058.45,2023-08-23,2023-09-13,74035.65,Completed,Conventional,True
TXN-01468,LST-4348,BYR-3366,AGT-0009,418180.44,2024-10-14,2024-11-13,21197.72,Cancelled,FHA,True
TXN-01469,LST-2775,BYR-2316,AGT-0275,1421587.07,2022-03-17,2022-04-02,76841.13,Completed,Conventional,True
TXN-01470,LST-5508,BYR-0695,AGT-0077,1402047.32,2024-09-29,2024-10-21,42234.17,Cancelled,USDA,True
TXN-01471,LST-1601,BYR-1710,AGT-0274,2140975.36,2023-08-23,2023-09-17,101943.9,Cancelled,Jumbo,True
TXN-01472,LST-0818,BYR-2583,AGT-0093,1275239.4,2023-11-07,2023-11-25,64972.14,Completed,Conventional,True
TXN-01473,LST-4674,BYR-0779,AGT-0073,2703231.02,2020-07-17,2020-08-13,84534.43,Cancelled,Conventional,True
TXN-01474,LST-5798,BYR-0308,AGT-0160,1683425.55,2022-10-05,2022-10-27,95506.62,Completed,Cash,True
TXN-01475,LST-3120,BYR-1756,AGT-0098,2079908.56,2020-07-17,2020-08-23,104310.82,Completed,VA,False
TXN-01476,LST-1117,BYR-0908,AGT-0102,1671109.24,2022-03-14,2022-04-18,99428.09,Cancelled,USDA,False
TXN-01477,LST-1899,BYR-2143,AGT-0022,605647.76,2021-05-13,2021-06-18,35355.34,Pending,Conventional,False
TXN-01478,LST-5496,BYR-0659,AGT-0072,143088.99,2024-07-02,2024-08-01,6983.88,Pending,Jumbo,True
TXN-01479,LST-2102,BYR-2510,AGT-0182,1094716.27,2023-05-09,2023-05-27,52352.61,Completed,Cash,True
TXN-01480,LST-4187,BYR-0368,AGT-0132,1696384.3,2024-09-18,2024-10-13,84100.91,Cancelled,FHA,True
TXN-01481,LST-5196,BYR-3081,AGT-0038,2106100.98,2020-10-01,2020-10-27,108465.29,Completed,Conventional,True
TXN-01482,LST-3536,BYR-0403,AGT-0247,795962.36,2020-03-23,2020-04-23,40446.22,Cancelled,Conventional,False
TXN-01483,LST-5649,BYR-3128,AGT-0043,643293.07,2021-06-02,2021-07-11,29662.36,Pending,FHA,True
TXN-01484,LST-0293,BYR-0563,AGT-0072,1037957.83,2020-09-21,2020-10-10,56052.67,Completed,USDA,True
TXN-01485,LST-2891,BYR-1575,AGT-0260,680758.41,2021-02-22,2021-03-26,28930.56,Completed,Conventional,False
TXN-01486,LST-1344,BYR-0869,AGT-0256,2371945.82,2023-10-21,2023-11-27,120441.21,Completed,Cash,False
TXN-01487,LST-1513,BYR-2113,AGT-0107,1269620.28,2020-06-14,2020-07-03,32518.37,Cancelled,Cash,False
TXN-01488,LST-2486,BYR-3526,AGT-0215,1899795.45,2021-07-18,2021-08-22,101202.32,Pending,VA,True
TXN-01489,LST-1031,BYR-3439,AGT-0199,1933762.8,2024-05-22,2024-07-04,104549.35,Pending,Conventional,True
TXN-01490,LST-4973,BYR-3242,AGT-0026,2072669.04,2023-05-06,2023-06-12,70930.37,,Conventional,True
TXN-01491,LST-0105,BYR-0239,AGT-0184,308983.19,2020-12-13,2020-12-31,8455.64,Pending,FHA,True
TXN-01492,LST-3278,BYR-0260,AGT-0026,2338853.92,2021-11-16,2021-12-01,65101.73,Cancelled,VA,False
TXN-01493,LST-5395,BYR-0891,AGT-0110,633991.12,2020-11-04,2020-12-12,34349.82,Cancelled,FHA,True
TXN-01494,LST-2403,BYR-0594,AGT-0156,1894588.82,2024-08-31,2024-09-27,51429.78,Pending,Conventional,True
TXN-01495,LST-5535,BYR-0809,AGT-0252,437331.64,2021-01-20,2021-02-11,13833.56,Completed,Conventional,False
TXN-01496,LST-1769,BYR-1237,AGT-0291,265752.02,2024-03-26,2024-04-17,12530.7,Completed,VA,False
TXN-01497,LST-3238,BYR-3093,AGT-0225,717032.45,2020-06-23,2020-07-11,30565.03,Completed,Conventional,True
TXN-01498,LST-2191,BYR-2137,AGT-0269,1492447.49,2024-09-23,2024-10-09,81593.41,Cancelled,Conventional,True
TXN-01499,LST-0192,BYR-1921,AGT-0109,687287.72,2024-06-06,2024-07-14,18622.6,Completed,Conventional,True
TXN-01500,LST-XXXX,BYR-3099,AGT-0041,2597995.14,2021-06-26,2021-07-15,75621.8,Cancelled,Conventional,True
TXN-01501,LST-0426,BYR-1245,AGT-0130,2382928.03,2022-12-12,2023-01-10,126733.35,Cancelled,Conventional,True
TXN-01502,LST-4462,BYR-1770,AGT-0015,1641580.67,2021-07-09,2021-07-29,50922.86,Cancelled,Jumbo,True
TXN-01503,LST-1093,BYR-2027,AGT-0265,340966.24,2023-10-23,2023-11-23,9444.06,Completed,Cash,True
TXN-01504,LST-1236,BYR-0515,AGT-0030,2009107.9,2023-05-28,2023-06-21,118855.19,Cancelled,Conventional,True
TXN-01505,LST-3649,BYR-0265,AGT-0273,2909818.29,2022-09-21,2022-11-02,125944.87,Cancelled,Cash,False
TXN-01506,LST-3531,BYR-1234,AGT-0071,2430813.52,2023-02-06,2023-02-21,104791.16,Completed,Conventional,False
TXN-01507,LST-1138,BYR-1320,AGT-0231,1391322.22,2023-06-09,2023-06-27,81105.89,Cancelled,VA,False
TXN-01508,LST-1639,BYR-2368,AGT-0224,1754944.15,2021-07-27,2021-08-14,95094.68,Cancelled,Conventional,False
TXN-01509,LST-3570,BYR-0368,AGT-0148,2639884.62,2023-02-27,2023-03-24,119705.85,Completed,Cash,True
TXN-01510,LST-0209,BYR-2488,AGT-0134,1270410.86,2021-11-28,2021-12-16,51054.95,Pending,Cash,False
TXN-01511,LST-5675,BYR-1047,AGT-0300,719718.33,2021-11-28,2021-12-29,42151.15,Completed,Conventional,True
TXN-01512,LST-3556,BYR-3361,AGT-0176,224838.89,2020-09-25,2020-10-13,7773.77,Cancelled,Conventional,True
TXN-01513,LST-4469,BYR-1088,AGT-0075,2205270.47,2022-10-26,2022-11-18,129604.7,Completed,FHA,True
TXN-01514,LST-1889,BYR-3697,AGT-0296,868522.47,2022-02-03,2022-02-26,50344.07,Pending,Cash,False
TXN-01515,LST-4792,BYR-0010,AGT-0037,1030902.93,2021-11-14,2021-12-08,54239.3,Pending,Cash,True
TXN-01516,LST-0747,BYR-1130,AGT-0212,1688290.83,2021-01-11,2021-02-03,70947.55,Completed,Conventional,True
TXN-01517,LST-5840,BYR-3119,AGT-0193,692826.82,2020-11-07,2020-12-14,21824.13,Completed,Cash,True
TXN-01518,LST-4909,BYR-2431,AGT-0113,419120.51,2022-06-02,2022-07-01,13483.33,Cancelled,Conventional,True
TXN-01519,LST-0437,BYR-3518,AGT-0163,1163471.7,2022-10-31,2022-12-04,66757.84,Cancelled,Conventional,False
TXN-01520,LST-0852,BYR-3724,AGT-0017,1050155.66,2024-06-03,2024-07-14,31205.9,Pending,VA,True
TXN-01521,LST-5208,BYR-0289,AGT-0263,598800.48,2020-12-27,2021-01-11,29805.4,Completed,Cash,True
TXN-01522,LST-5838,BYR-2764,AGT-0177,2437956.6,2021-06-09,2021-07-21,120637.71,Cancelled,Conventional,True
TXN-01523,LST-5362,BYR-0672,AGT-0192,1163782.86,2021-02-03,2021-03-15,64575.48,Pending,USDA,False
TXN-01524,LST-0330,BYR-3707,AGT-0290,1021967.23,2023-04-24,2023-05-16,55596.91,Pending,VA,True
TXN-01525,LST-3375,BYR-0822,AGT-0050,2704339.57,2022-05-25,2022-06-29,153317.29,Completed,Cash,True
TXN-01526,LST-3605,BYR-1761,AGT-0262,730719.02,2020-08-06,2020-08-22,39651.44,,VA,True
TXN-01527,LST-2454,BYR-3193,AGT-0011,1431629.1,2024-04-01,2024-04-21,42034.84,Completed,Conventional,False
TXN-01528,LST-5458,BYR-2920,AGT-0135,437767.59,2024-03-13,2024-04-04,23907.55,Cancelled,Cash,False
TXN-01529,LST-5649,BYR-1493,AGT-0198,664527.51,2021-02-25,2021-03-12,33542.45,Cancelled,Conventional,True
TXN-01530,LST-5160,BYR-2446,AGT-0131,575445.31,2022-08-27,2022-09-17,26894.69,Completed,Cash,True
TXN-01531,LST-4329,BYR-0017,AGT-0299,2223157.79,2022-11-12,2022-11-28,73684.99,Pending,Cash,False
TXN-01532,LST-1298,BYR-2593,AGT-0132,110169.54,2020-09-02,2020-10-07,3165.3,Cancelled,Conventional,True
TXN-01533,LST-4247,BYR-2814,AGT-0212,810773.19,2021-02-15,2021-03-15,28033.89,Pending,Cash,True
TXN-01534,LST-2221,BYR-2805,AGT-0088,1117099.31,2024-08-18,2024-09-07,29660.4,Cancelled,Jumbo,True
TXN-01535,LST-1051,BYR-1626,AGT-0245,2344838.84,2021-08-15,2021-09-16,96401.1,Pending,VA,False
TXN-01536,LST-3823,BYR-0440,AGT-0096,216500.09,2021-12-16,2022-01-23,11119.99,Completed,Jumbo,True
TXN-01537,LST-3430,BYR-3341,AGT-0212,2490949.06,2021-12-14,2022-01-11,112836.44,,Jumbo,False
TXN-01538,LST-5434,BYR-0508,AGT-0155,2609935.16,2022-02-21,2022-03-13,138291.27,Cancelled,Conventional,True
TXN-01539,LST-5544,BYR-0383,AGT-0288,2131983.27,2020-05-28,2020-06-14,90636.73,Completed,Conventional,True
TXN-01540,LST-2174,BYR-0762,AGT-0183,332389.28,2021-01-26,2021-03-06,13299.05,Completed,Conventional,False
TXN-01541,LST-1512,BYR-3789,AGT-0200,1527968.6,2022-02-28,2022-03-31,88096.85,Completed,Conventional,True
TXN-01542,LST-4741,BYR-1014,AGT-0116,1956427.85,2023-07-06,2023-08-18,116824.44,,Conventional,False
TXN-01543,LST-3556,BYR-2352,AGT-0132,186457.74,2020-12-03,2021-01-10,10294.02,Pending,Cash,True
TXN-01544,LST-4758,BYR-0918,AGT-0073,137099.52,2023-05-14,2023-06-25,4204.78,Completed,FHA,True
TXN-01545,LST-5578,BYR-0452,AGT-0021,1547523.31,2021-07-04,2021-08-16,39173.07,Completed,VA,True
TXN-01546,LST-5190,BYR-1029,AGT-0107,868793.2,2021-09-17,2021-10-23,42445.58,Completed,Conventional,True
TXN-01547,LST-2001,BYR-1877,AGT-0206,880706.26,2020-03-07,2020-03-31,46086.24,Cancelled,FHA,True
TXN-01548,LST-4863,BYR-2888,AGT-0181,601412.05,2023-08-18,2023-09-14,20832.4,Completed,Conventional,True
TXN-01549,LST-5982,BYR-1802,AGT-0216,1261019.29,2021-01-07,2021-02-09,36876.17,Cancelled,Jumbo,True
TXN-01550,LST-0475,BYR-1623,AGT-0237,1027242.98,2024-10-21,2024-11-24,28851.0,Completed,Conventional,True
TXN-01551,LST-4043,BYR-1598,AGT-0232,2671504.28,2023-12-08,2024-01-12,154047.35,Completed,VA,True
TXN-01552,LST-2006,BYR-1608,AGT-0283,217779.3,2024-12-15,2025-01-26,12426.4,Cancelled,Jumbo,True
TXN-01553,LST-1956,BYR-3926,AGT-0290,164213.82,2020-08-21,2020-09-05,8400.51,Pending,Conventional,True
TXN-01554,LST-5877,BYR-1834,AGT-0244,1823922.64,2022-06-05,2022-07-10,57402.39,Completed,Jumbo,True
TXN-01555,LST-2157,BYR-1098,AGT-0240,469470.62,2024-02-23,2024-03-18,23114.56,Pending,Conventional,False
TXN-01556,LST-2415,BYR-2862,AGT-0254,1460001.99,2022-11-15,2022-12-02,59439.88,Pending,FHA,True
TXN-01557,LST-1619,BYR-3252,AGT-0072,933271.64,2023-10-10,2023-11-20,51983.92,Completed,Jumbo,False
TXN-01558,LST-XXXX,BYR-1870,AGT-0156,1354361.91,2021-02-17,2021-03-09,37717.29,Completed,Conventional,True
TXN-01559,LST-1673,BYR-2136,AGT-0151,2500726.17,2024-02-24,2024-03-26,86169.97,Cancelled,FHA,True
TXN-01560,LST-2752,BYR-2090,AGT-0164,1263090.47,2022-12-08,2023-01-16,38773.64,Completed,Cash,True
TXN-01561,LST-3973,BYR-1362,AGT-0037,1564853.75,2023-01-29,2023-03-15,70939.56,Pending,Conventional,False
TXN-01562,LST-5323,BYR-3447,AGT-0248,1105954.42,2023-08-18,2023-09-29,38276.19,Completed,Cash,False
TXN-01563,LST-4977,BYR-2246,AGT-0072,455537.69,2021-02-06,2021-02-22,17272.86,Cancelled,Cash,True
TXN-01564,LST-3921,BYR-0679,AGT-0015,572449.02,2021-06-25,2021-07-21,27779.04,Pending,Conventional,True
TXN-01565,LST-3804,BYR-0870,AGT-0128,473939.05,2022-01-17,2022-02-28,12326.55,Completed,Conventional,False
TXN-01566,LST-1161,BYR-0712,AGT-0060,310135.21,2024-11-20,2024-12-16,17267.3,Completed,FHA,True
TXN-01567,LST-0441,BYR-2125,AGT-0294,1495525.67,2021-08-23,2021-09-07,41862.58,Completed,Conventional,True
TXN-01568,LST-0927,BYR-2050,AGT-0036,386827.5,2024-03-10,2024-04-07,19423.7,Completed,Conventional,True
TXN-01569,LST-5580,BYR-1184,AGT-0019,1318343.08,2021-10-14,2021-10-31,68093.78,Pending,Jumbo,True
TXN-01570,LST-1147,BYR-0048,AGT-0214,377504.15,2020-04-19,2020-05-27,18097.04,Cancelled,Cash,True
TXN-01571,LST-5639,BYR-3991,AGT-0270,2258223.4,2024-07-18,2024-08-23,133836.27,Pending,Conventional,True
TXN-01572,LST-2486,BYR-0304,AGT-0251,1870039.93,2021-05-11,2021-06-09,66084.45,Completed,Conventional,True
TXN-01573,LST-3581,BYR-0692,AGT-0015,1640614.38,2022-07-19,2022-08-09,97103.44,Pending,Conventional,True
TXN-01574,LST-5702,BYR-2264,AGT-0128,1870966.34,2021-01-21,2021-02-27,51583.06,Cancelled,Conventional,True
TXN-01575,LST-3784,BYR-0993,AGT-0021,314469.6,2021-12-07,2022-01-11,17148.49,Completed,Conventional,True
TXN-01576,LST-4440,BYR-2789,AGT-0271,154889.54,2024-05-27,2024-06-11,5521.64,Completed,Cash,True
TXN-01577,LST-1079,BYR-2557,AGT-0105,2347272.46,2023-03-22,2023-04-17,81218.99,Cancelled,Cash,True
TXN-01578,LST-0923,BYR-2377,AGT-0041,338922.57,2024-01-03,2024-01-26,11857.67,Cancelled,Conventional,True
TXN-01579,LST-5165,BYR-3037,AGT-0141,2172936.72,2023-07-03,2023-07-26,111737.61,Completed,Conventional,False
TXN-01580,LST-0270,BYR-3214,AGT-0300,1657759.21,2020-09-26,2020-11-01,73488.59,Cancelled,FHA,True
TXN-01581,LST-2617,BYR-2039,AGT-0011,2950818.31,2022-01-16,2022-02-02,168420.68,Completed,Cash,False
TXN-01582,LST-1598,BYR-2584,AGT-0024,255376.87,2023-04-15,2023-04-30,12134.21,Pending,Conventional,True
TXN-01583,LST-2263,BYR-0345,AGT-0161,2550626.46,2020-09-12,2020-09-29,116661.09,Completed,Cash,False
TXN-01584,LST-0966,BYR-0001,AGT-0022,812504.71,2020-10-04,2020-11-05,33122.19,,Cash,True
TXN-01585,LST-1382,BYR-1504,AGT-0150,310011.06,2022-07-29,2022-08-14,16045.21,Cancelled,FHA,True
TXN-01586,LST-2898,BYR-2123,AGT-0017,2200007.6,2024-05-01,2024-05-17,119079.74,,Jumbo,True
TXN-01587,LST-3933,BYR-0919,AGT-0023,2349602.67,2022-01-08,2022-01-28,100597.2,Pending,Cash,False
TXN-01588,LST-2761,BYR-1103,AGT-0232,2034546.6,2020-06-21,2020-07-24,65539.8,Completed,Cash,True
TXN-01589,LST-1303,BYR-3221,AGT-0110,2437462.32,2020-07-26,2020-08-10,105714.51,Completed,FHA,True
TXN-01590,LST-5620,BYR-3593,AGT-0161,1865238.11,2021-05-31,2021-07-05,104331.74,Pending,FHA,False
TXN-01591,LST-2831,BYR-0749,AGT-0152,483356.82,2022-11-02,2022-12-17,20488.83,Pending,FHA,True
TXN-01592,LST-2062,BYR-3044,AGT-0159,835769.87,2023-01-31,2023-03-16,47499.6,Completed,FHA,True
TXN-01593,LST-4234,BYR-3612,AGT-0116,1995129.04,2022-02-19,2022-03-10,99968.22,Cancelled,FHA,False
TXN-01594,LST-3225,BYR-3415,AGT-0242,961330.12,2022-07-04,2022-08-08,50533.16,Cancelled,Conventional,False
TXN-01595,LST-XXXX,BYR-2393,AGT-0190,1857523.98,2022-03-23,2022-04-24,83368.85,Cancelled,Conventional,True
TXN-01596,LST-5939,BYR-2540,AGT-0299,1933453.88,2022-03-12,2022-04-02,103475.35,Pending,FHA,False
TXN-01597,LST-5045,BYR-0543,AGT-0043,1418359.9,2023-11-30,2024-01-01,61551.82,Cancelled,VA,False
TXN-01598,LST-4599,BYR-2918,AGT-0045,1768310.32,2022-07-17,2022-08-21,78347.42,Completed,Jumbo,True
TXN-01599,LST-1204,BYR-1745,AGT-0093,2168104.46,2023-12-12,2024-01-04,85409.89,Cancelled,VA,True
TXN-01600,LST-1080,BYR-2444,AGT-0083,2782621.4,2024-02-17,2024-03-26,73498.99,Completed,Conventional,True
TXN-01601,LST-0496,BYR-3263,AGT-0048,2094402.13,2020-08-26,2020-10-03,117832.8,Cancelled,Conventional,True
TXN-01602,LST-2157,BYR-2491,AGT-0101,517829.67,2024-02-17,2024-03-27,18360.75,Cancelled,Conventional,True
TXN-01603,LST-3552,BYR-3744,AGT-0165,574636.03,2024-04-06,2024-05-10,14927.03,Completed,Cash,True
TXN-01604,LST-3640,BYR-3842,AGT-0180,1966087.34,2023-06-08,2023-07-08,110592.89,Cancelled,Conventional,True
TXN-01605,LST-5942,BYR-0786,AGT-0177,147758.99,2023-06-08,2023-06-27,7903.84,Pending,FHA,True
TXN-01606,LST-2882,BYR-1977,AGT-0252,679111.16,2021-08-24,2021-09-09,31098.4,Pending,Conventional,True
TXN-01607,LST-4835,BYR-0557,AGT-0157,1434244.46,2020-08-09,2020-08-31,41339.48,Pending,Conventional,True
TXN-01608,LST-5606,BYR-3680,AGT-0202,2319522.49,2022-07-16,2022-08-18,98117.55,Cancelled,Cash,True
TXN-01609,LST-1635,BYR-3937,AGT-0232,1741585.35,2022-10-15,2022-11-22,84020.12,Pending,USDA,True
TXN-01610,LST-1780,BYR-2469,AGT-0254,1700722.72,2022-03-19,2022-04-21,43238.57,Completed,Cash,True
TXN-01611,LST-2901,BYR-2970,AGT-0088,208047.8,2023-03-20,2023-04-12,10265.91,Cancelled,Conventional,True
TXN-01612,LST-5624,BYR-3557,AGT-0162,2159956.57,2020-11-03,2020-12-10,126996.56,Pending,Cash,True
TXN-01613,LST-XXXX,BYR-3987,AGT-0207,1306036.29,2023-03-26,2023-05-01,35324.27,Cancelled,Cash,True
TXN-01614,LST-0300,BYR-1237,AGT-0052,2901683.11,2023-10-16,2023-10-31,144391.3,,Conventional,True
TXN-01615,LST-2428,BYR-1508,AGT-0283,935485.94,2020-11-03,2020-12-16,38185.18,Cancelled,Jumbo,True
TXN-01616,LST-3982,BYR-2314,AGT-0138,1136117.31,2022-06-11,2022-07-22,35972.19,Cancelled,Conventional,True
TXN-01617,LST-0483,BYR-1242,AGT-0012,1092776.79,2024-05-08,2024-06-16,35948.34,Pending,Conventional,True
TXN-01618,LST-4124,BYR-2142,AGT-0294,1899932.2,2024-07-26,2024-08-30,91006.65,Cancelled,Cash,False
TXN-01619,LST-3435,BYR-3465,AGT-0086,1643430.6,2021-11-25,2022-01-07,52099.4,Completed,Conventional,True
TXN-01620,LST-4248,BYR-1762,AGT-0273,1837302.41,2022-06-20,2022-07-22,93383.92,Completed,Conventional,True
TXN-01621,LST-1692,BYR-0302,AGT-0120,153154.66,2022-07-18,2022-08-31,6437.8,Completed,Conventional,False
TXN-01622,LST-0148,BYR-0239,AGT-0281,827926.21,2020-03-26,2020-04-10,26954.46,Completed,VA,True
TXN-01623,LST-4439,BYR-3836,AGT-0092,1471315.02,2022-08-07,2022-09-19,50942.9,Pending,Jumbo,True
TXN-01624,LST-0615,BYR-1442,AGT-0180,401329.3,2023-09-27,2023-11-10,14797.7,Completed,Conventional,True
TXN-01625,LST-1197,BYR-2582,AGT-0146,1253024.87,2021-09-12,2021-10-21,38212.84,Cancelled,Conventional,True
TXN-01626,LST-5734,BYR-1188,AGT-0102,1729932.35,2023-07-31,2023-09-03,94500.69,Cancelled,Conventional,True
TXN-01627,LST-2946,BYR-2256,AGT-0273,1497987.13,2020-12-18,2021-01-05,54420.01,Pending,Conventional,True
TXN-01628,LST-3754,BYR-0884,AGT-0202,333681.3,2021-06-16,2021-07-03,11313.39,Pending,Conventional,True
TXN-01629,LST-5112,BYR-2747,AGT-0103,2718491.61,2024-05-22,2024-06-10,103165.73,Completed,FHA,True
TXN-01630,LST-1765,BYR-2026,AGT-0151,2013800.18,2024-04-06,2024-05-02,107958.71,Pending,Conventional,True
TXN-01631,LST-1125,BYR-0083,AGT-0243,221018.32,2021-12-19,2022-01-04,10770.98,Cancelled,Conventional,False
TXN-01632,LST-2044,BYR-3487,AGT-0189,616282.15,2024-03-22,2024-04-18,34897.65,Cancelled,Conventional,True
TXN-01633,LST-5210,BYR-2387,AGT-0288,542668.51,2020-06-09,2020-07-08,20890.64,Pending,Cash,True
TXN-01634,LST-5889,BYR-0804,AGT-0188,1822313.39,2020-09-25,2020-10-23,70977.69,Completed,VA,True
TXN-01635,LST-3256,BYR-0245,AGT-0232,1349552.96,2021-07-22,2021-08-08,42367.25,Pending,FHA,False
TXN-01636,LST-3426,BYR-1621,AGT-0023,2034437.05,2024-03-08,2024-04-06,119996.84,Completed,Conventional,True
TXN-01637,LST-4658,BYR-2327,AGT-0091,2293836.03,2022-12-26,2023-01-31,120030.36,Pending,Cash,True
TXN-01638,LST-2151,BYR-3632,AGT-0024,2283727.27,2021-12-14,2022-01-07,121290.16,Cancelled,Conventional,True
TXN-01639,LST-5481,BYR-1108,AGT-0230,309176.88,2024-09-18,2024-10-10,8095.52,Cancelled,USDA,True
TXN-01640,LST-4961,BYR-1911,AGT-0180,1028566.37,2021-03-11,2021-04-21,51091.79,Cancelled,Conventional,True
TXN-01641,LST-4778,BYR-1749,AGT-0100,123046.68,2023-08-10,2023-09-12,7289.83,Cancelled,Jumbo,True
TXN-01642,LST-2354,BYR-3587,AGT-0142,2317520.16,2024-01-26,2024-02-11,73968.7,Pending,Cash,True
TXN-01643,LST-5459,BYR-3146,AGT-0179,2736432.45,2021-12-30,2022-01-14,70237.13,Cancelled,Conventional,False
TXN-01644,LST-3207,BYR-1018,AGT-0075,2033847.17,2022-05-02,2022-05-21,77465.91,Pending,Conventional,True
TXN-01645,LST-2404,BYR-1383,AGT-0181,1338218.7,2024-09-13,2024-10-04,52941.94,Cancelled,Conventional,True
TXN-01646,LST-3150,BYR-2541,AGT-0264,2999529.33,2022-07-08,2022-08-14,149785.17,Completed,Conventional,True
TXN-01647,LST-5614,BYR-0250,AGT-0156,1075989.1,2022-07-10,2022-07-26,50436.27,Pending,Conventional,True
TXN-01648,LST-4183,BYR-1595,AGT-0288,149652.15,2020-09-18,2020-10-10,8174.24,Completed,Conventional,True
TXN-01649,LST-2352,BYR-0589,AGT-0283,2218197.32,2020-12-07,2021-01-13,110721.46,Cancelled,Cash,True
TXN-01650,LST-4244,BYR-0987,AGT-0073,660824.85,2024-05-22,2024-06-08,19963.43,Cancelled,Conventional,True
TXN-01651,LST-5137,BYR-2055,AGT-0261,1070124.73,2024-04-17,2024-05-11,49003.07,Pending,Cash,True
