property_id,location_id,property_type,year_built,square_footage,bedrooms,bathrooms,lot_size_sqft,garage_spaces,has_pool,has_basement,stories
PRP-1375,LOC-0079,Multi Family,1978,5106,1,4.5,23196.0,4,False,True,1
PRP-1376,LOC-1854,land,1954,1344,7,3.5,452620.0,4,False,False,1
PRP-1377,LOC-1813,Single Family Home,1977,2748,1,1.0,43767.0,2,True,False,1
PRP-1378,LOC-3150,SINGLE-FAMILY,1987,6403,6,4.0,47529.0,4,False,True,1
PRP-1379,LOC-3648,Condominium,1987,5921,7,2.5,267.0,3,True,True,3
PRP-1380,LOC-2948,SINGLE-FAMILY,1966,7308,7,4.0,16119.0,2,True,True,1
PRP-1381,LOC-2151,SINGLE-FAMILY,2006,5895,7,5.5,7304.0,4,False,False,1
PRP-1382,LOC-0688,SFR,2019,5124,3,2.5,2494.0,4,False,False,2
PRP-1383,LOC-2099,Condominium,1966,875,3,5.5,1987.0,4,False,True,2
PRP-1384,LOC-1678,Single-Family,1984,437,2,1.0,43936.0,4,False,True,3
PRP-1385,LOC-2360,condo,1936,7259,6,4.0,,0,False,True,1
PRP-1386,LOC-2898,Single Family Home,1938,4834,4,5.5,32902.0,0,True,True,3
PRP-1387,LOC-2713,Single Family Home,2010,2969,3,2.0,24744.0,3,False,False,1
PRP-1388,LOC-2321,SINGLE-FAMILY,2023,851,6,3.5,19450.0,0,False,True,1
PRP-1389,LOC-1177,Single Family Home,1999,4478,2,5.5,49980.0,1,False,True,2
PRP-1390,LOC-4035,Lot,1938,2457,6,5.0,343755.0,1,True,True,3
PRP-1391,LOC-2985,condominium,2001,5863,6,3.5,,1,True,False,2
PRP-1392,LOC-3660,Condo,1970,2908,5,2.5,,1,False,True,1
PRP-1393,LOC-2515,single family,1947,4874,2,4.5,49827.0,4,False,True,3
PRP-1394,LOC-3487,townhouse,2020,7495,2,3.5,5826.0,1,True,True,2
PRP-1395,LOC-0024,sfr,1929,5971,6,2.0,17197.0,2,False,False,2
PRP-1396,LOC-2677,Condo,2014,2439,5,1.0,,2,True,False,3
PRP-1397,LOC-0991,single family,2008,5190,4,1.5,4858.0,0,True,False,1
PRP-1398,LOC-0438,SFR,1994,6654,1,5.5,37350.0,4,False,False,1
PRP-1399,LOC-3939,Condominium,1971,6108,1,1.0,,4,True,False,2
PRP-1400,LOC-1517,sfr,1979,2883,2,2.0,25038.0,3,False,False,2
PRP-1401,LOC-1160,sfr,1994,3961,7,3.0,22428.0,1,False,False,2
PRP-1402,LOC-3341,SINGLE-FAMILY,1976,2121,2,3.5,10551.0,2,False,False,1
PRP-1403,LOC-2911,multi family,1942,1138,4,4.0,5802.0,1,False,True,2
PRP-1404,LOC-0179,Condominium,2013,1020,6,3.0,,1,True,False,2
PRP-1405,LOC-2375,single family,1995,1384,2,3.0,5324.0,1,False,False,3
PRP-1406,LOC-4018,Lot,1963,1600,7,2.5,40644.0,2,False,True,3
PRP-1407,LOC-1784,CONDO,1927,7878,4,4.5,,3,True,False,3
PRP-1408,LOC-4807,Single Family Home,1928,3317,3,4.0,42764.0,2,False,False,1
PRP-1409,LOC-0843,condo,1954,6236,4,5.0,1080.0,2,False,True,2
PRP-1410,LOC-0194,Condominium,1960,1337,5,1.0,,3,True,True,3
PRP-1411,LOC-4045,SFR,1958,3380,7,1.5,4842.0,4,False,True,3
PRP-1412,LOC-4545,condominium,1987,7551,4,1.5,,4,True,True,2
PRP-1413,LOC-3738,SINGLE-FAMILY,1921,3991,7,2.0,40842.0,0,False,False,3
PRP-1414,LOC-2137,Single-Family,1943,3317,7,4.0,13054.0,0,False,True,2
PRP-1415,LOC-3945,Condo,1973,6773,1,4.0,,4,True,False,2
PRP-1416,LOC-0551,single family,1997,7398,4,5.0,10216.0,2,False,True,3
PRP-1417,LOC-0864,townhouse,1924,5856,2,2.0,34544.0,3,False,True,2
PRP-1418,LOC-1483,LAND,1950,5507,7,2.0,68139.0,0,False,False,3
PRP-1419,LOC-0669,Condo,1976,3059,4,3.0,418.0,1,True,True,3
PRP-1420,LOC-4301,Condominium,2008,2116,7,1.5,,3,False,True,3
PRP-1421,LOC-0164,SINGLE-FAMILY,2007,4454,5,2.5,24925.0,2,True,False,2
PRP-1422,LOC-2942,Condo,1957,4882,1,2.5,304.0,3,True,False,1
PRP-1423,LOC-2280,Single-Family,2008,2333,3,1.0,24414.0,0,False,False,2
PRP-1424,LOC-3151,TOWNHOUSE,2008,1297,6,5.0,46677.0,1,False,False,1
PRP-1425,LOC-2729,sfr,1949,1306,2,1.5,21371.0,4,True,True,2
PRP-1426,LOC-2050,Townhouse,2013,7104,7,4.5,36863.0,2,False,False,2
PRP-1427,LOC-3961,Condo,1968,1848,2,2.0,,0,False,True,3
PRP-1428,LOC-2751,Lot,1942,6605,4,4.5,71320.0,3,False,True,3
PRP-1429,LOC-4824,Town House,1924,2484,3,3.5,10055.0,3,False,False,2
PRP-1430,LOC-4561,Condo,1944,6401,7,1.0,1979.0,0,False,True,3
PRP-1431,LOC-0159,single family,2007,7234,6,4.5,8739.0,4,True,True,2
PRP-1432,LOC-3770,sfr,1950,3233,3,2.0,17012.0,2,False,False,3
PRP-1433,LOC-4176,multi family,2003,2951,5,4.0,36091.0,1,False,True,2
PRP-1434,LOC-3665,townhouse,1977,3157,1,2.0,13924.0,2,False,True,1
PRP-1435,LOC-3907,SFR,1921,4431,7,1.5,16399.0,2,False,False,3
PRP-1436,LOC-1313,Town House,2012,1550,2,2.0,7407.0,0,True,False,1
PRP-1437,LOC-1538,condo,1948,5820,3,2.0,96.0,4,False,True,3
PRP-1438,LOC-1027,single family,1932,3340,7,1.0,5560.0,2,False,True,3
PRP-1439,LOC-1547,Single Family Home,1972,3803,5,3.0,43938.0,2,False,False,3
PRP-1440,LOC-4441,CONDO,2008,5448,1,5.5,,2,True,True,3
PRP-1441,LOC-2029,CONDO,2009,2806,7,3.5,,1,False,False,2
PRP-1442,LOC-1280,Condominium,1989,7391,3,5.5,,1,True,False,1
PRP-1443,LOC-1514,Single Family Home,2021,3677,2,2.5,21622.0,4,True,True,1
PRP-1444,LOC-2420,sfr,1997,1320,4,5.0,13287.0,3,False,True,2
PRP-1445,LOC-2136,CONDO,1924,5862,5,1.5,,3,True,False,2
PRP-1446,LOC-2241,Single-Family,1996,1886,4,4.5,46844.0,0,False,False,1
PRP-1447,LOC-3386,single family,1941,4606,2,3.0,25966.0,4,False,True,2
PRP-1448,LOC-4358,CONDO,1939,3856,7,3.5,,1,False,True,3
PRP-1449,LOC-4650,Town House,1974,4389,4,1.0,24422.0,3,False,False,3
PRP-1450,LOC-1790,Townhouse,1949,1774,3,5.5,37925.0,2,True,True,2
PRP-1451,LOC-1677,SINGLE-FAMILY,1985,7308,4,5.5,49971.0,4,False,False,3
PRP-1452,LOC-4878,SINGLE-FAMILY,1948,1226,7,3.0,44114.0,3,False,False,3
PRP-1453,LOC-0658,condo,2009,5422,1,5.0,172.0,3,False,False,2
PRP-1454,LOC-3579,CONDO,1987,6778,7,4.5,,3,False,True,1
PRP-1455,LOC-2057,condominium,1934,1109,1,4.0,,4,False,False,3
PRP-1456,LOC-0934,Condo,1963,4531,6,4.5,,1,False,False,2
PRP-1457,LOC-4733,Land,1928,3273,7,3.0,45498.0,4,False,False,3
PRP-1458,LOC-0995,Multifamily,1935,4776,6,3.5,45033.0,3,True,True,2
PRP-1459,LOC-2431,single family,1965,1562,4,3.0,3864.0,0,False,True,3
PRP-1460,LOC-0246,condominium,1991,5034,6,2.5,,0,True,True,2
PRP-1461,LOC-0956,CONDO,1924,2233,1,5.0,,0,True,True,2
PRP-1462,LOC-2940,Single-Family,1953,7682,7,2.0,37525.0,4,False,False,1
PRP-1463,LOC-4195,single family,1929,1220,6,3.5,5446.0,0,False,False,2
PRP-1464,LOC-2942,Single-Family,2007,2599,6,2.0,39889.0,3,False,True,1
PRP-1465,LOC-1227,sfr,2015,777,7,4.0,19751.0,4,False,True,2
PRP-1466,LOC-3976,condominium,1970,2692,7,5.0,,4,True,False,2
PRP-1467,LOC-0660,lot,1939,6084,3,1.5,97129.0,1,True,False,1
PRP-1468,LOC-3211,sfr,1938,2073,7,4.5,4775.0,3,False,True,2
PRP-1469,LOC-0731,SFR,1934,6232,7,2.5,27005.0,1,False,False,1
PRP-1470,LOC-4153,TOWNHOUSE,1955,1240,7,4.0,12597.0,3,True,False,3
PRP-1471,LOC-2089,Condo,1972,6449,7,1.0,,0,True,False,3
PRP-1472,LOC-2888,condominium,1971,2405,7,5.0,1290.0,0,True,False,2
PRP-1473,LOC-3601,condominium,1987,7920,7,4.0,,4,True,True,3
PRP-1474,LOC-1714,SINGLE-FAMILY,1925,4090,7,3.5,16114.0,1,False,True,3
PRP-1475,LOC-4439,condo,2008,1431,4,1.0,,3,True,False,3
PRP-1476,LOC-3220,sfr,1988,6902,3,2.0,14404.0,1,False,True,3
PRP-1477,LOC-2638,Single-Family,1988,4228,1,5.0,30397.0,4,True,False,2
PRP-1478,LOC-3390,Land,1963,6054,2,1.0,136773.0,2,True,False,2
PRP-1479,LOC-1598,single family,2010,6055,4,2.5,27607.0,4,True,True,3
PRP-1480,LOC-0477,sfr,1956,7042,2,2.0,15815.0,1,True,True,1
PRP-1481,LOC-4401,condominium,1977,4897,7,2.0,618.0,4,False,False,3
PRP-1482,LOC-3665,Single-Family,2009,1828,2,2.5,23964.0,4,False,False,3
PRP-1483,LOC-1064,CONDO,1995,5291,1,1.5,,4,False,True,1
PRP-1484,LOC-3886,single family,1954,4036,1,3.0,23043.0,0,False,False,1
PRP-1485,LOC-0642,MULTI-FAMILY,1930,6182,3,5.5,43845.0,1,False,True,3
PRP-1486,LOC-1963,Single Family Home,1989,5149,4,3.0,42842.0,1,False,True,1
PRP-1487,LOC-4605,Single-Family,1945,6033,1,2.5,18367.0,1,False,False,3
PRP-1488,LOC-0512,townhouse,1956,6158,4,1.5,21606.0,3,False,True,3
PRP-1489,LOC-2618,SFR,1988,7680,4,1.5,45884.0,0,False,True,3
PRP-1490,LOC-1239,Single Family Home,2022,6129,5,5.5,20904.0,4,False,True,1
PRP-1491,LOC-2810,SINGLE-FAMILY,2011,4417,6,5.0,39973.0,4,False,True,3
PRP-1492,LOC-4909,Condo,2021,926,7,1.0,1145.0,4,True,True,2
PRP-1493,LOC-4078,single family,1958,6358,7,2.0,44854.0,3,False,True,1
PRP-1494,LOC-4391,SFR,1946,2591,1,1.0,35354.0,2,True,False,1
PRP-1495,LOC-2459,Single Family Home,1931,2788,2,3.0,41199.0,3,False,False,3
PRP-1496,LOC-4783,sfr,1936,4491,1,2.0,16099.0,4,False,True,1
PRP-1497,LOC-2394,CONDO,2002,3997,1,5.5,21.0,1,False,False,3
PRP-1498,LOC-1250,townhouse,1958,2364,3,1.5,3844.0,1,True,True,2
PRP-1499,LOC-1292,Condominium,1974,2065,1,1.0,1561.0,4,True,False,1
PRP-1500,LOC-4424,MULTI-FAMILY,1998,6898,7,4.5,30306.0,3,True,False,2
PRP-1501,LOC-0163,Condominium,1958,6150,2,5.5,256.0,1,False,False,2
PRP-1502,LOC-2529,TH,1928,5547,1,1.0,8126.0,0,True,True,2
PRP-1503,LOC-0793,multi family,1934,2133,1,4.0,24578.0,3,False,True,2
PRP-1504,LOC-0215,Multi Family,1925,7670,2,5.0,35672.0,2,False,False,1
PRP-1505,LOC-0353,Town House,1984,3831,5,1.0,26470.0,2,False,False,3
PRP-1506,LOC-0408,Lot,2017,6528,1,3.0,70936.0,2,False,True,1
PRP-1507,LOC-1040,MULTI-FAMILY,1969,4978,5,4.5,23722.0,1,False,True,3
PRP-1508,LOC-1574,CONDO,1961,2821,1,2.5,,4,True,True,3
PRP-1509,LOC-0231,Multi-Family,1938,2167,4,4.5,2987.0,1,False,False,3
PRP-1510,LOC-1425,SFR,1979,6991,7,1.0,30615.0,2,True,False,2
PRP-1511,LOC-1371,Multifamily,1984,7431,7,5.0,15217.0,3,True,False,1
PRP-1512,LOC-2494,SFR,1994,2241,3,3.0,16407.0,0,False,True,2
PRP-1513,LOC-3447,Town House,2000,4107,6,3.0,44661.0,2,False,True,1
PRP-1514,LOC-0667,Single-Family,1984,2177,1,3.5,37882.0,0,True,False,1
PRP-1515,LOC-4386,Single Family Home,2004,1427,5,2.0,25637.0,0,False,False,3
PRP-1516,LOC-3631,SINGLE-FAMILY,1945,5763,7,3.0,17742.0,1,False,True,1
PRP-1517,LOC-2891,TH,1963,7541,2,5.0,26971.0,3,False,False,3
PRP-1518,LOC-4354,single family,1922,7702,2,1.0,43843.0,2,False,False,2
PRP-1519,LOC-4867,lot,1967,7573,6,2.0,240882.0,0,False,True,3
PRP-1520,LOC-3029,SFR,1996,1022,5,2.5,46778.0,0,True,False,1
PRP-1521,LOC-3715,Condo,1995,1336,6,3.0,,4,False,False,1
PRP-1522,LOC-0491,Single Family Home,1932,6857,1,4.0,43368.0,0,False,True,1
PRP-1523,LOC-4628,MULTI-FAMILY,1975,6995,2,3.0,41771.0,1,False,True,2
PRP-1524,LOC-2626,sfr,1945,6635,2,5.5,32420.0,0,False,False,1
PRP-1525,LOC-1299,TH,1952,3477,1,2.0,45310.0,0,True,True,1
PRP-1526,LOC-0686,single family,1988,4446,7,3.5,37370.0,1,True,True,3
PRP-1527,LOC-4347,single family,1995,4992,4,3.0,2837.0,3,True,False,3
PRP-1528,LOC-4598,CONDO,2006,7525,2,2.5,,0,False,False,2
PRP-1529,LOC-4183,sfr,1958,2870,5,2.0,36896.0,0,False,True,3
PRP-1530,LOC-3973,SFR,2002,4423,4,5.5,14249.0,4,False,True,3
PRP-1531,LOC-3006,condo,2014,446,3,3.5,,3,True,False,2
PRP-1532,LOC-2372,multi family,1948,6435,6,2.5,2727.0,2,False,False,3
PRP-1533,LOC-3188,SINGLE-FAMILY,1986,5006,5,2.0,47261.0,3,True,False,1
PRP-1534,LOC-0093,Single Family Home,1938,7826,2,1.5,19246.0,4,True,True,1
PRP-1535,LOC-4975,Single-Family,1931,6879,6,1.0,16554.0,0,True,False,1
PRP-1536,LOC-1379,CONDO,1929,5078,4,5.0,,3,False,False,3
PRP-1537,LOC-1748,sfr,1958,2758,2,1.0,23861.0,2,False,False,2
PRP-1538,LOC-4328,SINGLE-FAMILY,2001,1610,2,5.0,11534.0,4,False,True,2
PRP-1539,LOC-4223,Single Family Home,1988,5748,1,5.5,23436.0,0,False,True,1
PRP-1540,LOC-2812,Multi-Family,1957,2919,4,2.5,24851.0,1,False,False,2
PRP-1541,LOC-1452,TOWNHOUSE,1926,2158,7,5.0,31091.0,1,False,True,3
PRP-1542,LOC-2558,single family,1998,6561,2,4.5,5968.0,2,False,True,2
PRP-1543,LOC-2809,LAND,1990,632,2,4.0,189847.0,2,False,True,2
PRP-1544,LOC-0239,Single-Family,1984,1755,2,2.5,9909.0,0,False,False,3
PRP-1545,LOC-0762,SINGLE-FAMILY,1952,6378,1,3.5,46675.0,1,False,True,2
PRP-1546,LOC-0378,sfr,1995,6741,7,3.0,39893.0,4,True,False,2
PRP-1547,LOC-1654,lot,1938,7506,6,1.5,383529.0,2,True,False,1
PRP-1548,LOC-2877,Multi Family,1953,3751,1,2.5,16195.0,3,False,True,2
PRP-1549,LOC-2383,SFR,2000,3038,3,4.0,14516.0,4,True,False,1
PRP-1550,LOC-0463,Multi Family,2015,4195,4,1.5,38588.0,3,True,True,1
PRP-1551,LOC-2955,townhouse,1937,5471,7,4.0,29137.0,4,True,True,3
PRP-1552,LOC-2279,SINGLE-FAMILY,1960,400,5,2.0,31346.0,3,True,False,2
PRP-1553,LOC-3043,SINGLE-FAMILY,1922,5728,7,5.5,11840.0,3,False,True,1
PRP-1554,LOC-1890,condo,1983,3803,3,2.5,,0,False,True,2
PRP-1555,LOC-2693,Single-Family,1987,4488,1,1.0,41830.0,1,True,False,1
PRP-1556,LOC-1964,TH,1928,7963,4,2.5,11778.0,0,False,False,2
PRP-1557,LOC-4942,Condominium,1945,2704,4,3.0,,3,False,False,1
PRP-1558,LOC-2025,single family,1958,1214,4,1.0,36098.0,0,False,False,2
PRP-1559,LOC-2184,TH,1998,2135,7,5.5,15338.0,3,True,False,3
PRP-1560,LOC-1343,Multi Family,2022,2193,5,3.5,27530.0,0,True,False,1
PRP-1561,LOC-0665,TOWNHOUSE,1987,1493,7,4.0,31790.0,4,False,True,2
PRP-1562,LOC-4778,Townhouse,1931,1135,2,4.0,6280.0,3,False,False,1
PRP-1563,LOC-3669,single family,1964,1385,6,4.5,44548.0,4,True,True,2
PRP-1564,LOC-2799,Single Family Home,1948,6437,2,1.0,20354.0,1,False,False,3
PRP-1565,LOC-3770,TOWNHOUSE,1971,5300,1,4.0,11020.0,1,True,True,3
PRP-1566,LOC-0317,Single-Family,1979,6570,4,2.5,4529.0,4,False,True,1
PRP-1567,LOC-4020,TH,2016,5166,1,4.5,34775.0,1,True,False,1
PRP-1568,LOC-0848,Condo,2014,1288,5,4.5,,3,False,False,3
PRP-1569,LOC-2690,lot,2014,4708,4,4.5,120278.0,0,True,False,3
PRP-1570,LOC-3375,TH,1986,4186,2,3.0,21667.0,2,True,True,3
PRP-1571,LOC-4853,SINGLE-FAMILY,1940,5941,3,4.5,45632.0,4,False,False,3
PRP-1572,LOC-4462,Single Family Home,1976,7481,2,5.5,4659.0,4,False,False,3
PRP-1573,LOC-4014,Lot,1977,2303,6,4.0,388967.0,3,False,False,2
PRP-1574,LOC-0094,SFR,1922,1449,4,2.5,28412.0,3,True,False,1
PRP-1575,LOC-1604,sfr,1985,4978,3,1.5,48487.0,1,False,True,1
PRP-1576,LOC-1074,SFR,1920,7904,2,5.0,44314.0,3,False,True,2
PRP-1577,LOC-1013,condominium,1986,5779,5,5.0,,1,True,False,3
PRP-1578,LOC-0031,Single Family Home,1936,2537,1,2.0,38193.0,4,True,True,1
PRP-1579,LOC-3549,multi family,1930,5965,3,3.0,27423.0,3,True,True,2
PRP-1580,LOC-1501,CONDO,1971,5000,4,4.0,,2,False,True,2
PRP-1581,LOC-4677,Multifamily,1942,7055,5,2.5,14918.0,1,False,False,1
PRP-1582,LOC-3729,Condo,1971,1933,7,4.0,159.0,2,False,False,2
PRP-1583,LOC-4653,SFR,1990,1772,4,2.5,22650.0,2,True,False,1
PRP-1584,LOC-1093,Town House,1975,2857,4,2.0,5150.0,2,False,False,1
PRP-1585,LOC-3862,Condominium,1934,4162,6,5.5,,4,False,True,3
PRP-1586,LOC-0938,SINGLE-FAMILY,2012,756,4,2.5,48847.0,0,True,True,2
PRP-1587,LOC-1312,Condominium,1921,3690,4,1.0,,0,False,False,2
PRP-1588,LOC-2816,townhouse,1960,4591,2,2.0,18268.0,1,False,True,3
PRP-1589,LOC-0890,single family,1938,2529,3,4.0,14185.0,0,False,False,2
PRP-1590,LOC-1550,Land,1992,5126,3,1.5,46796.0,3,True,False,2
PRP-1591,LOC-2618,sfr,1973,2965,1,4.5,27525.0,4,False,True,2
PRP-1592,LOC-1448,SINGLE-FAMILY,1972,3050,1,5.5,44904.0,1,False,False,2
PRP-1593,LOC-0814,Condominium,1956,1650,1,2.5,,1,True,False,1
PRP-1594,LOC-4731,single family,1999,4579,5,3.5,36638.0,2,False,True,3
PRP-1595,LOC-4483,Condo,1934,3795,5,5.5,,4,False,True,1
PRP-1596,LOC-4740,TOWNHOUSE,1927,985,1,3.0,21877.0,3,True,True,1
PRP-1597,LOC-3154,CONDO,2010,3872,5,5.5,,4,False,False,3
PRP-1598,LOC-3774,Single-Family,2021,1951,5,1.5,11321.0,3,False,True,2
PRP-1599,LOC-0622,sfr,2012,4834,6,4.5,23815.0,4,False,False,1
PRP-1600,LOC-0441,Town House,1949,1878,7,5.5,31591.0,4,False,False,1
PRP-1601,LOC-0741,SINGLE-FAMILY,1952,426,7,1.0,18566.0,1,False,False,3
PRP-1602,LOC-0066,condominium,1953,7664,3,3.0,,1,False,True,1
PRP-1603,LOC-2985,sfr,1989,7534,6,5.0,27345.0,3,False,True,1
PRP-1604,LOC-2445,Single Family Home,1941,4691,1,5.5,17009.0,0,True,False,2
PRP-1605,LOC-2595,Condominium,1930,4239,3,4.5,,2,True,False,2
PRP-1606,LOC-1853,single family,1939,7482,1,2.0,20338.0,0,False,False,3
PRP-1607,LOC-3789,LAND,1955,4280,7,4.0,64845.0,0,False,False,3
PRP-1608,LOC-4266,Townhouse,1954,720,7,3.5,27137.0,0,False,True,2
PRP-1609,LOC-2153,Single-Family,1934,3603,5,4.5,23608.0,1,False,False,1
PRP-1610,LOC-0450,Townhouse,1990,7876,7,1.5,22966.0,4,False,True,3
PRP-1611,LOC-1840,Condo,1946,5237,2,2.0,,3,True,False,3
PRP-1612,LOC-0132,sfr,1983,740,2,5.0,28847.0,1,False,False,1
PRP-1613,LOC-2745,single family,1935,4527,4,2.5,19982.0,1,False,False,1
PRP-1614,LOC-3143,condo,1983,4798,6,3.5,,4,False,True,2
PRP-1615,LOC-3483,Multi-Family,1945,5686,2,4.5,35627.0,2,False,False,2
PRP-1616,LOC-4341,Town House,1927,6288,4,1.5,10735.0,3,False,False,2
PRP-1617,LOC-4889,townhouse,2017,7632,1,1.5,4333.0,2,False,True,2
PRP-1618,LOC-4535,Multi Family,2007,3532,7,4.0,32929.0,2,False,False,1
PRP-1619,LOC-1208,Single-Family,2000,1329,7,2.0,41818.0,4,False,True,1
PRP-1620,LOC-1483,single family,1952,4913,6,3.5,43068.0,3,False,False,2
PRP-1621,LOC-2651,CONDO,1961,2775,3,1.0,,2,False,False,3
PRP-1622,LOC-4748,Condo,2020,3570,5,1.0,,4,False,False,3
PRP-1623,LOC-3241,condominium,1924,7496,3,3.0,,1,False,True,3
PRP-1624,LOC-1088,condominium,1933,2918,1,3.5,,4,False,True,1
PRP-1625,LOC-4368,MULTI-FAMILY,1984,4208,4,2.5,5347.0,0,True,True,1
PRP-1626,LOC-3809,SINGLE-FAMILY,1977,2205,2,2.5,27387.0,0,True,True,3
PRP-1627,LOC-1182,condo,2009,3295,2,5.0,,3,False,True,1
PRP-1628,LOC-2929,single family,1986,7946,2,2.0,48055.0,4,False,False,3
PRP-1629,LOC-1416,Townhouse,1982,2888,7,1.5,29684.0,2,False,True,1
PRP-1630,LOC-2225,Single-Family,1959,1123,6,3.5,21731.0,4,True,True,1
PRP-1631,LOC-0578,Condominium,1969,6119,1,1.0,,4,True,True,2
PRP-1632,LOC-1897,Single Family Home,1921,4369,6,5.5,34094.0,4,True,True,3
PRP-1633,LOC-1409,Single Family Home,1927,485,4,2.5,34336.0,2,True,True,3
PRP-1634,LOC-2486,sfr,1922,6860,3,1.0,20597.0,0,False,True,2
PRP-1635,LOC-2543,Condominium,1945,6197,6,2.5,1549.0,3,True,False,2
PRP-1636,LOC-2059,Single-Family,1950,1094,2,5.5,3037.0,0,False,False,3
PRP-1637,LOC-2405,MULTI-FAMILY,1971,4145,4,3.5,27126.0,4,False,True,2
PRP-1638,LOC-0776,single family,1972,684,5,3.0,36270.0,4,True,True,1
PRP-1639,LOC-4302,Multifamily,1980,5804,5,1.0,47075.0,0,True,False,2
PRP-1640,LOC-1872,SINGLE-FAMILY,1999,4247,1,2.0,33219.0,1,True,False,2
PRP-1641,LOC-2735,condo,2018,1130,3,4.0,,0,False,True,1
PRP-1642,LOC-4680,SFR,1975,5580,2,5.5,28929.0,2,False,False,1
PRP-1643,LOC-1350,multi family,1997,4431,2,3.0,40756.0,1,True,True,1
PRP-1644,LOC-3301,Single-Family,2007,7990,4,1.5,35883.0,4,True,False,1
PRP-1645,LOC-3039,SINGLE-FAMILY,1923,7060,2,4.5,18534.0,2,False,False,3
PRP-1646,LOC-0777,Condominium,1945,1083,7,4.0,,2,False,True,1
PRP-1647,LOC-1387,TH,1930,785,2,3.5,27685.0,4,False,False,2
PRP-1648,LOC-1206,SFR,1954,6401,3,1.0,21485.0,0,True,True,3
PRP-1649,LOC-3237,CONDO,1927,3473,2,4.0,,2,False,False,1
PRP-1650,LOC-3794,sfr,1970,621,4,2.0,22026.0,3,True,False,3
PRP-1651,LOC-1719,single family,1979,5452,6,4.5,36663.0,2,False,False,2
PRP-1652,LOC-3945,TH,2020,6807,2,4.5,32959.0,1,True,True,2
PRP-1653,LOC-4414,SINGLE-FAMILY,2005,2955,7,1.5,13545.0,3,False,True,1
PRP-1654,LOC-2291,TH,2011,1584,4,1.5,12450.0,4,False,False,2
PRP-1655,LOC-2553,condominium,2008,7312,3,5.0,,0,False,True,1
PRP-1656,LOC-0302,Town House,1991,3690,1,1.0,21287.0,3,False,True,1
PRP-1657,LOC-0588,SINGLE-FAMILY,1923,3617,5,3.0,36120.0,3,False,False,2
PRP-1658,LOC-4387,Single Family Home,2014,3246,4,5.5,14729.0,3,True,True,1
PRP-1659,LOC-0216,SFR,2013,1308,3,2.0,34920.0,3,False,False,2
PRP-1660,LOC-1135,Condominium,1922,463,1,4.0,768.0,1,False,True,2
PRP-1661,LOC-4586,Single-Family,1929,3677,3,2.5,46145.0,1,False,False,2
PRP-1662,LOC-0556,condo,1940,3085,3,2.5,,4,True,False,2
PRP-1663,LOC-2901,condominium,1997,7054,4,2.5,,2,False,False,1
PRP-1664,LOC-0180,Single-Family,2013,868,3,3.5,7744.0,3,False,False,1
PRP-1665,LOC-1282,SINGLE-FAMILY,2002,762,5,3.5,39274.0,2,False,True,2
PRP-1666,LOC-4007,lot,1927,2416,2,2.0,201426.0,1,True,True,2
PRP-1667,LOC-4416,Condominium,1997,3696,6,1.0,,1,False,True,2
PRP-1668,LOC-0775,condominium,2011,3626,3,4.0,1207.0,3,False,True,2
PRP-1669,LOC-0711,lot,2014,6123,2,4.0,426089.0,0,True,True,3
PRP-1670,LOC-4836,Single Family Home,1945,3583,7,3.0,20671.0,2,False,False,1
PRP-1671,LOC-4484,SFR,2015,5667,2,4.0,32518.0,2,True,False,2
PRP-1672,LOC-3269,Townhouse,1991,1292,7,3.5,24945.0,0,False,True,3
PRP-1673,LOC-4190,LAND,1983,5903,1,3.5,235023.0,3,False,True,3
PRP-1674,LOC-0786,Lot,1956,4863,2,5.5,204680.0,3,False,True,2
PRP-1675,LOC-4904,SINGLE-FAMILY,1983,6293,1,2.0,31910.0,1,False,True,1
PRP-1676,LOC-4790,SINGLE-FAMILY,1959,7753,5,4.0,42956.0,3,True,True,1
PRP-1677,LOC-4474,CONDO,1988,5744,4,3.5,,2,False,False,3
PRP-1678,LOC-3210,SFR,1986,7302,2,5.0,3477.0,2,True,False,2
PRP-1679,LOC-0538,condominium,1963,3297,3,4.5,,3,False,False,3
PRP-1680,LOC-0175,Single-Family,1936,3216,4,1.5,14327.0,1,False,False,2
PRP-1681,LOC-4934,Single-Family,1983,3630,6,5.5,20616.0,1,False,False,2
PRP-1682,LOC-4093,Condominium,1933,3402,5,4.0,,4,True,False,2
PRP-1683,LOC-4705,LAND,2001,719,5,4.0,61474.0,4,False,False,1
PRP-1684,LOC-2289,Single Family Home,1927,2989,4,2.5,20556.0,3,True,True,1
PRP-1685,LOC-3403,Single-Family,1999,7661,4,2.0,30396.0,3,False,True,2
PRP-1686,LOC-1435,TH,2023,6107,7,2.5,16069.0,1,False,True,2
PRP-1687,LOC-2496,SINGLE-FAMILY,1944,3783,7,5.0,13424.0,3,False,True,1
PRP-1688,LOC-3677,Multi-Family,1940,3926,4,5.0,47113.0,3,False,True,2
PRP-1689,LOC-3840,lot,2023,1106,6,3.0,384774.0,0,True,True,3
PRP-1690,LOC-2923,TH,1957,2131,6,5.5,18746.0,0,False,False,2
PRP-1691,LOC-3536,sfr,2001,1280,3,1.0,2075.0,3,True,True,3
PRP-1692,LOC-3068,single family,1980,810,1,3.0,23481.0,4,False,False,3
PRP-1693,LOC-3153,single family,2021,7463,2,1.0,3208.0,2,False,False,3
