location_id,street_address,city,state,zip_code,county,latitude,longitude,metro_area
LOC-1196,55373 Brianna Lights Suite 969,Virginia Beach,VA,98079,Lopez County,32.279047,-83.56939,Washington DC Metro
LOC-1197,1195 Ashley Light Apt. 530,reading,PA,97096,Neal County,44.267483,-85.830453,Philadelphia Metro
LOC-1198,025 Rodriguez Pines Apt. 763,Raleigh,NC,21005,Simmons County,26.023694,-89.313846,Charlotte Metro
LOC-1199,59489 Carr Keys,Woodbridge,NJ,10422,Livingston County,37.892866,-117.290269,New York Metro
LOC-1200,634 Molina Well Suite 344,Fort Worth,TX,N/A,Floyd County,27.08292,-82.415629,Dallas-Fort Worth Metro
LOC-1201,169 Karen Gardens Suite 497,Oakland,CA,11368,Mitchell County,33.61418,-119.367329,Los Angeles Metro
LOC-1202,4088 Dustin Causeway Suite 862,Glendale,AZ,35046,Jacobs County,41.976541,-106.302237,Phoenix Metro
LOC-1203,398 Garcia Estate Apt. 097,Aurora,IL,64261,Anderson County,29.329642,-73.636591,Chicago Metro
LOC-1204,70754 Lee Roads,Richmond,VA,74210,Mckinney County,33.363104,-79.974879,Washington DC Metro
LOC-1205,5792 Benjamin Branch Apt. 449,Lakewood,NJ,86706,Reynolds County,37.372822,-111.992221,New York Metro
LOC-1206,1293 Mackenzie Divide Suite 121,Kirkland,WA,37190,Harris County,47.27528,-92.558161,Seattle Metro
LOC-1207,6589 Lee Prairie Suite 708,Cary,NC,38607,Case County,25.723305,-117.428003,Charlotte Metro
LOC-1208,931 Mccarthy Plaza,Jacksonville,FL,58795,Evans County,40.141011,-72.627331,Miami Metro
LOC-1209,566 Christopher Fork Suite 034,Bethlehem,PA,30807,Zamora County,32.698387,-87.070765,Philadelphia Metro
LOC-1210,2203 Kyle Highway,Aurora,IL,34400,White County,35.0972,-88.853097,Chicago Metro
LOC-1211,10437 Gordon Square Suite 800,Richmond,VA,41927,Arnold County,33.58394,-104.740939,Washington DC Metro
LOC-1212,294 Mullins Causeway Apt. 177,Colorado Springs,CO,N/A,Small County,34.795567,-108.646424,Denver Metro
LOC-1213,4304 Mckenzie Centers,Fort Lauderdale,FL,49397,Moore County,47.200419,-70.257759,Miami Metro
LOC-1214,22894 Myers Falls Suite 523,Spokane,WA,53666,Harris County,26.237402,-118.847277,Seattle Metro
LOC-1215,302 Dennis Locks,Erie,PA,7037,Berry County,28.392293,-73.67158,Philadelphia Metro
LOC-1216,30303 Jon Mountain,New Rochelle,NY,21818,Alexander County,28.545173,,New York Metro
LOC-1217,675 Samuel Meadow,TAMPA,FL,82067,Thomas County,41.071934,-71.968516,Miami Metro
LOC-1218,955 Rachel Centers Apt. 453,Norfolk,VA,22559,Brown County,32.322204,-70.690043,Washington DC Metro
LOC-1219,98472 Anthony Groves,Peoria,IL,65652,Moran County,37.284649,-104.22857,Chicago Metro
LOC-1220,28471 Christopher Stravenue,San Francisco,CA,33351,Martin County,33.490049,-104.628496,Los Angeles Metro
LOC-1221,240 Brown Via,Vancouver,WA,94617,Johns County,36.498843,-121.477869,Seattle Metro
LOC-1222,8717 Morris Green Suite 199,Dayton,OH,29758,Walls County,33.896757,-77.187324,Columbus Metro
LOC-1223,0658 Amanda Mill,Cleveland,OH,99435,Moore County,27.447903,-78.044951,Columbus Metro
LOC-1224,258 Hector Island Apt. 956,Lakewood,NJ,11602,Long County,27.961009,,New York Metro
LOC-1225,482 Todd Road Apt. 791,Woodbridge,NJ,17144,Bauer County,30.948928,-87.855321,New York Metro
LOC-1226,11018 Church Canyon,Athens,GA,72068,Young County,44.415873,-68.609096,Atlanta Metro
LOC-1227,869 Elizabeth Cliffs Suite 074,Akron,OH,98436-1113,Steele County,32.753661,-70.751907,Columbus Metro
LOC-1228,251 Benson Fall,Scottsdale,AZ,69636,George County,35.689553,-121.728867,Phoenix Metro
LOC-1229,1222 Dougherty Summit,San Jose,CA,43072,Scott County,40.524914,-80.290476,Los Angeles Metro
LOC-1230,722 Michael Highway,Naperville,IL,68559,Hernandez County,39.627602,-90.040602,Chicago Metro
LOC-1231,2654 Horn Fields,Richmond,VA,21016,Stout County,27.899256,-115.755274,Washington DC Metro
LOC-1232,833 Phillips Mills,Erie,PA,41994,Wiley County,45.782351,-70.86082,Philadelphia Metro
LOC-1233,8878 Smith Mountain,Los Angeles,CA,15018,Smith County,47.467397,-87.644574,Los Angeles Metro
LOC-1234,59685 Cheryl Well,Virginia Beach,VA,93458,Edwards County,34.718188,-122.724142,Washington DC Metro
LOC-1235,4926 Walters Fords Apt. 956,Woodbridge,NJ,66811,Hall County,43.25383,-91.458978,New York Metro
LOC-1236,7752 Rhonda Port,Cary,NC,16400,Hernandez County,35.877123,-80.639014,Charlotte Metro
LOC-1237,65812 Anthony Land Apt. 294,Spokane,WA,9800,Wilson County,34.169425,,Seattle Metro
LOC-1238,3029 Stewart Shores Suite 363,New York,NY,96142,Ford County,31.142225,-89.852471,New York Metro
LOC-1239,629 Beck Falls,buffalo,NY,52547,Williams County,39.061884,-82.494654,New York Metro
LOC-1240,54980 Davis Ford Apt. 380,Dayton,OH,80969,Williams County,46.387072,-123.283668,Columbus Metro
LOC-1241,211 Melissa Court,Augusta,GA,75401,Herring County,41.047683,-85.639801,Atlanta Metro
LOC-1242,54815 Molly Plains,Scottsdale,AZ,92756,Butler County,47.653786,-119.263756,Phoenix Metro
LOC-1243,4019 Alyssa Greens Apt. 644,Naperville,IL,69178,Brady County,25.679985,-88.382826,Chicago Metro
LOC-1244,62987 Little Neck,Toledo,OH,13068,Sanchez County,31.529417,-81.589035,Columbus Metro
LOC-1245,566 Bautista Locks Suite 196,Raleigh,NC,26186-4576,Ramsey County,29.860019,-117.693932,Charlotte Metro
LOC-1246,2192 Stokes Fall,Redmond,WA,62575,Jones County,33.096566,-111.588102,Seattle Metro
LOC-1247,41042 Patel Underpass,Tacoma,WA,97062,Kaufman County,47.085506,-80.580071,Seattle Metro
LOC-1248,789 Christopher Wall Suite 269,Cleveland,OH,74858,Lynch County,31.584519,-71.300631,Columbus Metro
LOC-1249,812 Daniel Plaza Apt. 036,cincinnati,OH,53785,Henderson County,40.092384,-85.048949,Columbus Metro
LOC-1250,200 Michael Flat,Toledo,OH,9341,Adkins County,30.15643,-89.246754,Columbus Metro
LOC-1251,86310 Welch Islands Apt. 438,Lansing,MI,12992,Nolan County,30.748637,-91.54955,Detroit Metro
LOC-1252,8269 Donna Port,Philadelphia,PA,95736,Saunders County,36.760715,-112.9972,Philadelphia Metro
LOC-1253,76862 Avila Gardens,Hampton,VA,71888,Hodge County,46.191871,-105.60472,Washington DC Metro
LOC-1254,389 Nunez Ford,Syracuse,NY,42118,Lewis County,35.204024,-110.212632,New York Metro
LOC-1255,1851 Thompson Motorway Apt. 368,Newark,NJ,53418,Torres County,45.904208,-110.042783,New York Metro
LOC-1256,13282 Rachel Stravenue,Virginia Beach,VA,63260,Lynch County,47.897295,-74.856369,Washington DC Metro
LOC-1257,883 Hurst Mountain,Springfield,IL,89557,Mclaughlin County,37.285929,-122.647953,Chicago Metro
LOC-1258,750 Cisneros Orchard,Peoria,IL,15230,Snyder County,41.482366,-94.841097,Chicago Metro
LOC-1259,065 Adam Plain,Houston,TX,44406,Mills County,38.335676,-78.877743,Dallas-Fort Worth Metro
LOC-1260,19279 Huber Crescent Suite 815,Paterson,NJ,41859,Booker County,29.831955,-118.463835,New York Metro
LOC-1261,838 Bell Parks Apt. 026,Thornton,CO,42077,Bennett County,32.876187,-84.715935,Denver Metro
LOC-1262,629 Andrews Court Apt. 573,Rockford,IL,14685,Parker County,28.404551,-107.559465,Chicago Metro
LOC-1263,5394 Fuller Branch,Scranton,PA,30749,Gallagher County,32.009051,-83.354506,Philadelphia Metro
LOC-1264,99074 Thomas River Suite 694,Kirkland,WA,89619,Brown County,33.837214,-87.704547,Seattle Metro
LOC-1265,967 Anna Plaza Suite 474,Aurora,IL,44002,Hansen County,36.697606,-74.396744,Chicago Metro
LOC-1266,4183 Rodriguez Mountain Apt. 478,Colorado Springs,CO,94390,Acevedo County,44.610041,-106.085115,Denver Metro
LOC-1267,69881 Carter Prairie Apt. 445,Sandy Springs,GA,78843,Smith County,36.131964,-102.347275,Atlanta Metro
LOC-1268,860 Hanna Crest,Rochester,NY,29672,Houston County,42.89433,-79.011368,New York Metro
LOC-1269,62706 Roberts Rapids,Athens,GA,11599,Winters County,44.452156,-79.364016,Atlanta Metro
LOC-1270,248 Howard Cove,Rochester,NY,62231,Carrillo County,46.89665,-95.077259,New York Metro
LOC-1271,898 Nancy Unions,Glendale,AZ,20413,Williams County,26.28742,-91.697977,Phoenix Metro
LOC-1272,8839 Green Walk Apt. 856,Norfolk,VA,95302,Joyce County,30.251818,-83.109321,Washington DC Metro
LOC-1273,27500 Jason Springs,Rockford,IL,34905,Cooper County,46.101737,-72.349965,Chicago Metro
LOC-1274,619 Newman Brook Suite 641,Buffalo,NY,86188,Grant County,27.260215,-73.74648,New York Metro
LOC-1275,8467 Wayne Neck,Dallas,TX,67920-4234,Sloan County,27.297146,-90.405575,Dallas-Fort Worth Metro
LOC-1276,187 Robert Row,San Jose,CA,24617,Lara County,35.180762,-87.370241,Los Angeles Metro
LOC-1277,36510 Joseph Hill,Vancouver,WA,42997,Turner County,38.831145,-95.921507,Seattle Metro
LOC-1278,99067 Ortega Manors Suite 524,Greensboro,NC,49274,Case County,37.240371,-104.55489,Charlotte Metro
LOC-1279,21559 Brennan Dam Suite 622,Elizabeth,NJ,33878,Mcmillan County,32.341774,-68.4618,New York Metro
LOC-1280,90533 Gonzales Burgs,Arlington,TX,49929-8261,Green County,32.87593,-84.843341,Dallas-Fort Worth Metro
LOC-1281,6484 Watson Fork Suite 521,Arlington,TX,50265,Charles County,32.360365,-93.767227,Dallas-Fort Worth Metro
LOC-1282,350 Rivas Dam,Grand Rapids,MI,30263,Roberts County,29.413794,-101.414321,Detroit Metro
LOC-1283,12900 Preston Shoals Apt. 117,Jersey City,NJ,77694,Young County,40.030284,-79.041328,New York Metro
LOC-1284,772 Barton Plain,Aurora,CO,49795,Day County,32.043345,-82.577551,Denver Metro
LOC-1285,585 Spencer Extension,Joliet,IL,6467,White County,46.619708,-120.847477,Chicago Metro
LOC-1286,52516 Tiffany Islands Suite 591,Jacksonville,FL,12553,West County,29.650901,-86.262886,Miami Metro
LOC-1287,0805 Greene Green,San Diego,CA,60122,West County,37.879362,-112.631228,Los Angeles Metro
LOC-1288,7353 Barton Hills Suite 841,Mesa,AZ,41868,Whitaker County,41.62553,-70.334833,Phoenix Metro
LOC-1289,59497 Jordan Vista Apt. 053,Oakland,CA,73837,Freeman County,47.699372,-90.591481,Los Angeles Metro
LOC-1290,31836 Morgan Cliff,Allentown,PA,67425,Barker County,27.553708,-116.34577,Philadelphia Metro
LOC-1291,892 Mayer Passage,Kirkland,WA,29893,Wells County,38.565591,-91.276977,Seattle Metro
LOC-1292,152 Daniels Flat,Reading,PA,96598,Smith County,37.213632,-107.389095,Philadelphia Metro
LOC-1293,51521 Holt Lodge Suite 353,Arlington,TX,51151,Webb County,33.308281,-79.95593,Dallas-Fort Worth Metro
LOC-1294,89156 Lopez Harbors,Erie,PA,57474,Booth County,40.586382,-83.868562,Philadelphia Metro
LOC-1295,77629 Chapman Circles Suite 336,San  Francisco,CA,63841,Taylor County,43.539491,-78.508471,Los Angeles Metro
LOC-1296,6450 Hannah Creek Apt. 898,greensboro,NC,67305,Peterson County,47.07513,-74.23439,Charlotte Metro
LOC-1297,083 Martin Squares,Rockford,IL,18796,Miller County,38.002057,-68.46903,Chicago Metro
LOC-1298,844 Debra Loaf Suite 884,Bellevue,WA,21498,Harvey County,35.774276,-86.940082,Seattle Metro
LOC-1299,572 Colon Overpass Suite 958,Elizabeth,NJ,71042,Martinez County,45.252434,-81.880614,New York Metro
LOC-1300,022 Scott Prairie,Edison,NJ,79168,Ford County,42.007548,-69.93529,New York Metro
LOC-1301,48839 Roach Mountain,Chicago,IL,6111,Smith County,30.180289,-99.65247,Chicago Metro
LOC-1302,844 Cochran Turnpike Suite 367,Lakewood,NJ,69998,Hodges County,29.607626,-77.173089,New York Metro
LOC-1303,681 Ian Forge,Hampton,VA,34752,Little County,29.741316,-113.649557,Washington DC Metro
LOC-1304,856 Kimberly Ports,Phoenix,AZ,80788,Sanchez County,26.593138,-74.378305,Phoenix Metro
LOC-1305,145 Paige Brooks Apt. 177,Rochester,NY,45530,Ray County,46.1572,-79.976316,New York Metro
LOC-1306,2866 Jeffrey Turnpike Suite 158,Atlanta,GA,5916,Ryan County,44.953254,-75.311278,Atlanta Metro
LOC-1307,705 David Locks,Savannah,GA,59873,Smith County,27.866934,-68.753104,Atlanta Metro
LOC-1308,93910 Susan Place,Charlotte,NC,37477,Martinez County,36.249494,-89.523641,Charlotte Metro
LOC-1309,2551 Jennifer Canyon Apt. 858,Buffalo,NY,76441,Salinas County,30.871544,,New York Metro
LOC-1310,45024 Jennifer Ford,Vancouver,WA,23115,Morales County,46.751831,-76.317526,Seattle Metro
LOC-1311,873 Todd Dam Suite 135,Aurora,IL,21069,Hicks County,,-74.071316,Chicago Metro
LOC-1312,335 Lauren Circle Apt. 585,Alexandria,VA,15946,Cantrell County,30.726957,-91.818983,Washington DC Metro
LOC-1313,54731 Valencia View Suite 397,Richmond,VA,18019,Carroll County,29.825989,-81.828595,Washington DC Metro
LOC-1314,1164 Philip Springs Apt. 283,Tucson,AZ,32890,Ruiz County,47.201904,-81.7079,Phoenix Metro
LOC-1315,0289 Barajas Run,Denver,CO,13929,Gray County,32.039491,-88.357188,Denver Metro
LOC-1316,3428 Nicholas Glens,Philadelphia,PA,5346,Scott County,35.821553,-82.107802,Philadelphia Metro
LOC-1317,01975 Matthew Well Suite 640,Durham,NC,78839,Hester County,27.302651,-104.126015,Charlotte Metro
LOC-1318,38802 Baird Branch,Houston,TX,70874,Baker County,44.69123,-93.40655,Dallas-Fort Worth Metro
LOC-1319,3628 Jose Green Suite 718,Newark,NJ,71536,Fischer County,30.907817,-105.596042,New York Metro
LOC-1320,530 Andrews Cape,WOODBRIDGE,NJ,74592,Barnes County,44.595275,-112.811636,New York Metro
LOC-1321,9092 William Track Suite 987,Orlando,FL,22424,Hubbard County,31.492895,-88.94417,Miami Metro
LOC-1322,1358 Taylor Overpass Apt. 743,Alexandria,VA,70574,Smith County,36.958089,-91.101475,Washington DC Metro
LOC-1323,811 Combs View Suite 034,Tampa,FL,96665,Valentine County,41.937438,-75.50734,Miami Metro
LOC-1324,738 Ramos Summit,Newark,NJ,3387,Howard County,39.596505,-76.383392,New York Metro
LOC-1325,336 Juarez Mission,San Jose,CA,55075,Smith County,44.999094,-68.665553,Los Angeles Metro
LOC-1326,30909 Sheri Keys Apt. 860,Athens,GA,N/A,Lopez County,31.424019,-80.19487,Atlanta Metro
LOC-1327,2542 Sandra Cliff,Colorado Springs,CO,73878,Rios County,35.495268,-118.499306,Denver Metro
LOC-1328,19057 Anderson Grove,Chicago,IL,65904,Chang County,47.189332,-116.804994,Chicago Metro
LOC-1329,07941 Erik Landing,Houston,TX,48759,Cuevas County,32.995358,-98.203805,Dallas-Fort Worth Metro
LOC-1330,109 Klein Inlet,Scottsdale,AZ,76965,Garcia County,,-111.354146,Phoenix Metro
LOC-1331,48709 Hernandez Loaf,Reading,PA,29892,Bird County,37.202915,-121.321272,Philadelphia Metro
LOC-1332,22517 Leon Ferry Suite 043,Newport News,VA,N/A,Jackson County,28.809617,-87.844181,Washington DC Metro
LOC-1333,89003 Reyes Meadows,Kirkland,WA,89910,Garcia County,29.650511,-121.212006,Seattle Metro
LOC-1334,07028 West Shoal Apt. 020,Akron,OH,72461,Johnson County,,-70.52583,Columbus Metro
LOC-1335,66219 Gonzalez Plains Apt. 057,Fayetteville,NC,90362,Alvarez County,26.53674,-80.955335,Charlotte Metro
LOC-1336,01732 Moses Port Apt. 073,Sarasota,FL,41780,Gilbert County,28.667189,-100.116471,Miami Metro
LOC-1337,07221 James Via,Philadelphia,PA,46204,James County,34.233132,-82.619199,Philadelphia Metro
LOC-1338,871 Simpson Ferry,Albany,NY,46106,Wilson County,25.247688,-117.314355,New York Metro
LOC-1339,4617 Ashley Plaza Apt. 707,Edison,NJ,96562,Scott County,43.911528,-93.14821,New York Metro
LOC-1340,0234 Vincent Curve,Arvada,CO,54744,White County,46.838222,-121.664617,Denver Metro
LOC-1341,60252 Rhonda Groves,Elizabeth,NJ,32079,Campos County,40.903049,-78.71603,New York Metro
LOC-1342,094 Harmon Mission,Houston,TX,89077,Salinas County,44.896957,-110.246322,Dallas-Fort Worth Metro
LOC-1343,69032 May Knoll Suite 132,Richmond,VA,N/A,Ruiz County,42.708748,-75.987475,Washington DC Metro
LOC-1344,794 Tara Springs,Edison,NJ,97422,Anderson County,47.610992,-119.263678,New York Metro
LOC-1345,598 Rodriguez Camp Apt. 119,Syracuse,NY,87474,Contreras County,31.112346,-67.153755,New York Metro
LOC-1346,912 Fernandez Lodge Suite 986,Flint,MI,89511,Scott County,46.280591,-102.192528,Detroit Metro
LOC-1347,623 Gray Circle Apt. 884,Kirkland,WA,85448-4909,Collins County,33.296119,-85.661265,Seattle Metro
LOC-1348,83781 Ashley Overpass Suite 992,Dayton,OH,55521,Miller County,35.125637,-97.737651,Columbus Metro
LOC-1349,06983 Franklin Stream Apt. 353,Parma,OH,66596,Ramirez County,25.589733,-91.68499,Columbus Metro
LOC-1350,647 William Crest Apt. 986,Austin,TX,13719,Flores County,44.536892,-109.549689,Dallas-Fort Worth Metro
LOC-1351,20212 Julia Overpass Apt. 055,Rochester,NY,16265,Smith County,41.079402,-87.815982,New York Metro
LOC-1352,00008 Wright Highway,Cary,NC,94972,Manning County,34.23038,-104.133269,Charlotte Metro
LOC-1353,3919 Aaron Pike Apt. 141,Phoenix,AZ,90793,Sullivan County,43.518581,-68.943493,Phoenix Metro
LOC-1354,91692 Dominic Park,THORNTON,CO,63223,Harris County,36.435432,-113.387048,Denver Metro
LOC-1355,989 Singh River Apt. 608,Richmond,VA,67379,Pope County,42.359729,-69.319425,Washington DC Metro
LOC-1356,8186 Cooke Loaf Apt. 000,Warren,MI,94188,Morse County,42.405723,-93.319502,Detroit Metro
LOC-1357,336 Pamela Stream Apt. 711,NEW YORK,NY,88377,Mills County,40.253374,-75.424098,New York Metro
LOC-1358,1985 Rivera Divide,Erie,PA,N/A,Malone County,46.989724,-77.569334,Philadelphia Metro
LOC-1359,03401 Harris Track Apt. 466,Detroit,MI,39468,Johnson County,25.937775,-92.764729,Detroit Metro
LOC-1360,9994 Perkins Squares Suite 667,Augusta,GA,38701,Hernandez County,30.194151,,Atlanta Metro
LOC-1361,08240 Jasmine Plains,New York,NY,73343,Kent County,34.534094,-92.580109,New York Metro
LOC-1362,38794 Edward Lock,Scottsdale,AZ,92215,Taylor County,45.753882,-101.935084,Phoenix Metro
LOC-1363,174 Conway Mountain Apt. 536,Bethlehem,PA,66533,Collins County,45.701216,-70.595436,Philadelphia Metro
LOC-1364,7004 Erik Court,Norfolk,VA,42361,Riddle County,38.316045,-118.49258,Washington DC Metro
LOC-1365,518 Glenda Cliff,Richmond,VA,23737,Fuller County,38.894106,-82.953944,Washington DC Metro
LOC-1366,9046 Nicole Circle Suite 923,Cary,NC,70986,Brown County,44.242108,-97.766384,Charlotte Metro
LOC-1367,0012 Alexandra Mount Apt. 012,dallas,TX,68781,Gonzalez County,26.323553,-104.186623,Dallas-Fort Worth Metro
LOC-1368,615 David Shoal,PATERSON,NJ,46187,Conway County,46.789076,-82.517651,New York Metro
LOC-1369,76653 Collins Stream Apt. 422,Hampton,VA,61936,Good County,35.39857,-93.311445,Washington DC Metro
LOC-1370,46019 Mason Avenue Suite 734,Flint,MI,63364,Vasquez County,37.41109,,Detroit Metro
LOC-1371,3586 Travis Lodge,Detroit,MI,56969,Nichols County,42.816281,-119.952236,Detroit Metro
LOC-1372,1272 Chavez Alley,Naples,FL,88843,Hicks County,47.760574,-76.362853,Miami Metro
LOC-1373,656 Melissa Harbor Apt. 976,Virginia Beach,VA,22341,Phelps County,38.202066,-69.905296,Washington DC Metro
LOC-1374,494 Mcdonald Common Apt. 903,Richmond,VA,54996,Ward County,32.157494,-113.887576,Washington DC Metro
LOC-1375,1848 Holder Drive,Dallas,TX,36293,Martinez County,47.669629,-87.918582,Dallas-Fort Worth Metro
LOC-1376,3404 Koch Terrace Suite 821,greensboro,NC,89450-1969,Hernandez County,,-118.557052,Charlotte Metro
LOC-1377,649 Martin Glens Apt. 064,Los Angeles,CA,5014,Owen County,45.818336,-91.888212,Los Angeles Metro
LOC-1378,19738 Amanda Mountain,Yonkers,NY,33827,Wright County,47.442811,-118.47295,New York Metro
LOC-1379,43594 Jennifer Pines Suite 968,Reading,PA,67763,Johnson County,45.232455,-113.882955,Philadelphia Metro
LOC-1380,4051 Victoria Falls Apt. 254,san jose,CA,80462,Gonzalez County,43.253892,-117.143864,Los Angeles Metro
LOC-1381,23016 Larry Summit Suite 037,Austin,TX,87346,Thomas County,45.705304,-95.63389,Dallas-Fort Worth Metro
LOC-1382,03203 Brooke Plaza Apt. 114,Aurora,CO,96309,Johnson County,33.943454,-98.467672,Denver Metro
LOC-1383,47131 Adkins Radial,Pittsburgh,PA,41385,Carson County,36.287667,-78.738924,Philadelphia Metro
LOC-1384,16259 Jennifer Green Apt. 947,Fort Collins,CO,96462,Underwood County,44.298431,-118.369519,Denver Metro
LOC-1385,0113 Peterson Junction Apt. 107,Reading,PA,79720,Livingston County,42.40924,-87.337685,Philadelphia Metro
LOC-1386,072 George Centers Apt. 716,Spokane,WA,92095,Rodriguez County,35.008193,-119.303833,Seattle Metro
LOC-1387,819 Daugherty Drives,Durham,NC,50094,Anderson County,43.086279,-107.629946,Charlotte Metro
LOC-1388,996 Castillo Trail,Phoenix,AZ,21689,Martinez County,38.511807,-72.684248,Phoenix Metro
LOC-1389,5307 Castro Coves,Virginia Beach,VA,16187,Yoder County,33.852732,-103.94936,Washington DC Metro
LOC-1390,48085 Owens Parkway,Lakewood,NJ,76633,Johnson County,29.100673,-102.863036,New York Metro
LOC-1391,443 Jason Locks,San Antonio,TX,39041,Maynard County,26.67816,-112.394331,Dallas-Fort Worth Metro
LOC-1392,69069 Arnold Vista,Los Angeles,CA,37004,Bryant County,27.675614,-107.444824,Los Angeles Metro
LOC-1393,706 Fleming Knolls Apt. 691,Arvada,CO,33207,Sanchez County,44.011161,-102.808325,Denver Metro
LOC-1394,215 Jill Villages Suite 426,Fort Lauderdale,FL,97625,Jones County,46.210089,-85.217444,Miami Metro
LOC-1395,33508 Orozco Estate Suite 319,Aurora,IL,95634,Medina County,31.270144,-84.653968,Chicago Metro
LOC-1396,248 Gordon Forges,Peoria,IL,73991,Johnson County,25.239883,-84.526181,Chicago Metro
LOC-1397,69105 Brandon Courts Suite 167,Naples,FL,19243,Cortez County,27.651403,-72.573623,Miami Metro
