transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed,days_to_close,commission_rate
TXN-01400,LST-0896,BYR-2586,AGT-0023,137764.98,2022-12-22,2023-01-13,3896.47,Completed,FHA,True,22,2.8283457813444315
TXN-01401,LST-5411,BYR-3359,AGT-0295,1140221.28,2020-07-03,2020-07-20,41631.65,Cancelled,Cash,False,17,3.651190407532124
TXN-01402,LST-2164,BYR-2662,AGT-0046,1733363.44,2020-04-28,2020-05-28,66184.51,Cancelled,Conventional,False,30,3.818270794958038
TXN-01403,LST-0434,BYR-2379,AGT-0027,66411.86,2022-01-14,2022-02-26,2871.99,Completed,FHA,True,43,4.324513723904134
TXN-01404,LST-4865,BYR-1027,AGT-0140,2345227.76,2020-11-28,2020-12-29,110183.62,Pending,VA,False,31,4.698205516721328
TXN-01405,LST-0742,BYR-2059,AGT-0151,364916.21,2020-09-01,2020-10-12,18353.25,Completed,Conventional,False,41,5.0294422382606685
TXN-01406,LST-5695,BYR-3594,AGT-0123,2044808.56,2020-04-05,2020-05-03,58880.37,Pending,Conventional,True,28,2.879505257939648
TXN-01407,LST-0661,BYR-0895,AGT-0202,1994238.74,2021-05-14,2021-06-19,115737.87,Unknown,FHA,False,36,5.803611557561057
TXN-01408,LST-4163,BYR-0396,AGT-0030,281014.41,2022-01-05,2022-02-01,15450.78,Pending,Conventional,False,27,5.498216265849144
TXN-01409,LST-0621,BYR-3522,AGT-0042,1820477.24,2020-04-09,2020-05-19,83649.67,Cancelled,Conventional,True,40,4.5949308325326825
TXN-01410,LST-0647,BYR-1012,AGT-0175,2702487.46,2022-08-29,2022-09-17,146181.66,Unknown,Conventional,False,19,5.40915220379968
TXN-01411,LST-1831,BYR-0043,AGT-0137,2234686.36,2023-01-19,2023-02-08,80938.74,Pending,Jumbo,True,20,3.6219284034113857
TXN-01412,LST-0275,BYR-0786,AGT-0239,159635.7,2023-03-08,2023-03-23,7412.93,Pending,FHA,False,15,4.643654270316727
TXN-01413,LST-4247,BYR-1695,AGT-0109,705092.01,2021-01-19,2021-03-04,41732.85,Pending,Conventional,True,44,5.918780727638652
TXN-01414,LST-1165,BYR-1427,AGT-0150,1378724.68,2024-06-14,2024-07-12,58159.05,Pending,Conventional,True,28,4.218322254157371
TXN-01415,LST-4971,BYR-1845,AGT-0112,1147837.87,2023-12-06,2024-01-07,67269.92,Cancelled,Conventional,True,32,5.8605768077681555
TXN-01416,LST-3427,BYR-1825,AGT-0211,678467.49,2020-06-13,2020-07-22,18357.9,Pending,Cash,False,39,2.705789189692789
TXN-01417,LST-1439,BYR-0134,AGT-0225,290861.65,2024-01-20,2024-02-16,8733.25,Cancelled,Conventional,True,27,3.0025443368006743
TXN-01418,LST-4589,BYR-3253,AGT-0259,1184525.25,2022-02-03,2022-02-27,48298.09,Pending,FHA,True,24,4.077421734994674
TXN-01419,LST-0407,BYR-0091,AGT-0154,1176569.86,2020-09-10,2020-10-08,38652.18,Pending,Cash,True,28,3.285158095074779
TXN-01420,LST-4284,BYR-0452,AGT-0215,1811972.06,2024-04-30,2024-06-03,65810.93,Cancelled,Cash,True,34,3.632005782694022
TXN-01421,LST-0203,BYR-1315,AGT-0218,2375602.22,2020-06-08,2020-06-27,115145.03,Cancelled,Cash,True,19,4.846982757913064
TXN-01422,LST-4178,BYR-1448,AGT-0102,378857.09,2023-03-28,2023-04-16,11841.63,Completed,Conventional,True,19,3.125619214358638
TXN-01423,LST-3324,BYR-2748,AGT-0205,1655034.21,2021-12-12,2022-01-07,87533.09,Completed,FHA,True,26,5.288899133994336
TXN-01424,LST-4910,BYR-0547,AGT-0055,504210.97,2022-11-18,2022-12-05,24042.67,Cancelled,Conventional,True,17,4.76837503158648
TXN-01425,LST-5735,BYR-2526,AGT-0293,562658.43,2020-04-21,2020-05-11,15272.27,Cancelled,Conventional,True,20,2.7143057289659733
TXN-01427,LST-5488,BYR-2271,AGT-0239,1339607.32,2023-12-25,2024-01-23,79960.4,Pending,Cash,True,29,5.968943197473719
TXN-01428,LST-1971,BYR-1525,AGT-0107,2064925.92,2020-09-12,2020-10-10,123692.59,Pending,Jumbo,True,28,5.990170824142689
TXN-01429,LST-0440,BYR-1840,AGT-0299,2173636.6,2023-11-15,2023-12-06,109282.35,Completed,Conventional,True,21,5.027627433214917
TXN-01430,LST-3290,BYR-1617,AGT-0139,791186.31,2022-02-06,2022-03-16,26087.4,Pending,FHA,True,38,3.297251187270922
TXN-01431,LST-4667,BYR-1730,AGT-0242,2018215.1,2023-02-14,2023-03-17,116367.64,Cancelled,FHA,True,31,5.765869059249432
TXN-01432,LST-4847,BYR-0860,AGT-0150,2025787.02,2023-01-23,2023-03-05,60624.6,Pending,Cash,False,41,2.992644310654138
TXN-01433,LST-1012,BYR-0483,AGT-0214,782969.32,2023-02-16,2023-03-30,29580.4,Cancelled,Cash,True,42,3.777976894420333
TXN-01434,LST-0108,BYR-2023,AGT-0220,2681335.83,2021-11-14,2021-11-30,130893.63,Cancelled,Conventional,True,16,4.8816574386357265
TXN-01436,LST-1163,BYR-0661,AGT-0110,450703.37,2024-09-13,2024-10-12,23020.94,Pending,Cash,True,29,5.1077807561101665
TXN-01437,LST-2358,BYR-3047,AGT-0028,291666.26,2021-09-26,2021-10-16,16209.4,Pending,FHA,True,20,5.557516320194184
TXN-01438,LST-5015,BYR-3018,AGT-0167,744274.73,2021-08-10,2021-09-15,20713.18,Completed,Conventional,True,36,2.78300191651005
TXN-01439,LST-4174,BYR-1119,AGT-0077,451794.54,2021-04-24,2021-06-07,13797.21,Unknown,Conventional,True,44,3.053868247278951
TXN-01440,LST-4520,BYR-2639,AGT-0169,1634457.55,2023-09-19,2023-11-01,81964.14,Completed,Conventional,True,43,5.014761013524028
TXN-01441,LST-1028,BYR-0979,AGT-0110,2564438.64,2021-03-28,2021-05-12,129605.73,Cancelled,Cash,True,45,5.053961049346846
TXN-01442,LST-2956,BYR-0897,AGT-0300,811826.65,2024-07-27,2024-08-24,32616.95,Pending,Conventional,False,28,4.0177234881362915
TXN-01443,LST-2653,BYR-2088,AGT-0096,2318268.65,2023-12-01,2023-12-16,131467.84,Cancelled,FHA,False,15,5.6709493095202745
TXN-01444,LST-4486,BYR-1073,AGT-0226,560898.51,2024-07-17,2024-08-30,26684.94,Pending,Conventional,False,44,4.757534478028832
TXN-01445,LST-0345,BYR-3586,AGT-0071,1957256.76,2024-01-30,2024-03-09,71679.51,Pending,FHA,True,39,3.6622435780985625
TXN-01446,LST-1382,BYR-3055,AGT-0111,318567.21,2022-06-21,2022-07-07,13831.32,Cancelled,Cash,True,16,4.341727448973797
TXN-01447,LST-0347,BYR-1928,AGT-0220,48236.68,2023-06-08,2023-07-10,1635.22,Cancelled,VA,True,32,3.3899928436202496
TXN-01448,LST-5045,BYR-2386,AGT-0099,1611008.89,2024-01-03,2024-01-26,64380.39,Completed,VA,True,23,3.9962777610743045
TXN-01449,LST-5444,BYR-2772,AGT-0084,1319151.27,2021-06-28,2021-07-26,49045.8,Pending,FHA,True,28,3.7179814866872696
TXN-01450,LST-2781,BYR-3062,AGT-0163,2077533.83,2024-03-31,2024-05-07,119474.64,Cancelled,FHA,True,37,5.750791552693993
TXN-01451,LST-2854,BYR-3631,AGT-0253,935882.02,2020-07-01,2020-07-31,26252.02,Unknown,Conventional,False,30,2.80505656044124
TXN-01452,LST-3124,BYR-1275,AGT-0196,2676724.98,2022-11-08,2022-12-17,147311.48,Cancelled,Cash,True,39,5.5034223202116195
TXN-01453,LST-2959,BYR-2074,AGT-0288,1663260.12,2024-07-16,2024-08-28,62239.65,Cancelled,Cash,True,43,3.74202743465045
TXN-01454,LST-4386,BYR-0712,AGT-0198,592143.89,2022-10-18,2022-11-12,35466.84,Cancelled,Conventional,True,25,5.989564462110721
TXN-01455,LST-3739,BYR-2787,AGT-0220,715258.77,2021-07-16,2021-08-14,28106.72,Cancelled,FHA,True,29,3.929587609250845
TXN-01456,LST-5271,BYR-3483,AGT-0067,2707089.88,2020-10-12,2020-11-04,148166.31,Pending,Cash,True,23,5.47326895551765
TXN-01457,LST-4087,BYR-2395,AGT-0174,1098103.97,2021-09-02,2021-09-20,52750.71,Cancelled,Cash,True,18,4.803799224949528
TXN-01458,LST-1379,BYR-2893,AGT-0206,2149542.7,2024-07-25,2024-08-27,60861.84,Pending,FHA,True,33,2.8313854849219786
TXN-01459,LST-5520,BYR-3227,AGT-0032,1251506.38,2022-04-15,2022-05-26,63754.63,Cancelled,VA,True,41,5.0942313214575865
TXN-01460,LST-2162,BYR-3255,AGT-0283,2166591.41,2021-04-07,2021-04-24,74817.81,Completed,FHA,True,17,3.4532496369493124
TXN-01461,LST-5766,BYR-0356,AGT-0270,2570482.54,2023-10-16,2023-11-19,92202.14,Completed,Conventional,False,34,3.586958423767391
TXN-01462,LST-4698,BYR-2416,AGT-0132,1946749.25,2023-04-12,2023-04-30,104932.18,Completed,Conventional,True,18,5.390123047434074
TXN-01463,LST-4053,BYR-1531,AGT-0169,247226.32,2023-06-12,2023-07-08,14828.53,Cancelled,Cash,True,26,5.997957660818638
TXN-01464,LST-1211,BYR-0941,AGT-0221,1304625.67,2023-02-27,2023-04-07,32628.41,Pending,Conventional,False,39,2.5009786906921736
TXN-01465,LST-2784,BYR-2239,AGT-0152,1962098.85,2024-06-16,2024-07-18,67228.85,Completed,Cash,True,32,3.426374262438409
TXN-01466,LST-3189,BYR-2502,AGT-0127,1493762.11,2021-11-04,2021-11-19,80142.92,Completed,Jumbo,False,15,5.365172905610787
TXN-01467,LST-1173,BYR-0934,AGT-0014,2571058.45,2023-08-23,2023-09-13,74035.65,Completed,Conventional,True,21,2.879578642018037
TXN-01468,LST-4348,BYR-3366,AGT-0009,418180.44,2024-10-14,2024-11-13,21197.72,Cancelled,FHA,True,30,5.06903670578184
TXN-01469,LST-2775,BYR-2316,AGT-0275,1421587.07,2022-03-17,2022-04-02,76841.13,Completed,Conventional,True,16,5.40530591629537
TXN-01470,LST-5508,BYR-0695,AGT-0077,1402047.32,2024-09-29,2024-10-21,42234.17,Cancelled,USDA,True,22,3.012321295974518
TXN-01471,LST-1601,BYR-1710,AGT-0274,2140975.36,2023-08-23,2023-09-17,101943.9,Cancelled,Jumbo,True,25,4.761563439945427
TXN-01472,LST-0818,BYR-2583,AGT-0093,1275239.4,2023-11-07,2023-11-25,64972.14,Completed,Conventional,True,18,5.094897475721029
TXN-01473,LST-4674,BYR-0779,AGT-0073,2703231.02,2020-07-17,2020-08-13,84534.43,Cancelled,Conventional,True,27,3.1271626203815908
TXN-01474,LST-5798,BYR-0308,AGT-0160,1683425.55,2022-10-05,2022-10-27,95506.62,Completed,Cash,True,22,5.673349795599811
TXN-01475,LST-3120,BYR-1756,AGT-0098,2079908.56,2020-07-17,2020-08-23,104310.82,Completed,VA,False,37,5.015163743544572
TXN-01476,LST-1117,BYR-0908,AGT-0102,1671109.24,2022-03-14,2022-04-18,99428.09,Cancelled,USDA,False,35,5.949825877331634
TXN-01477,LST-1899,BYR-2143,AGT-0022,605647.76,2021-05-13,2021-06-18,35355.34,Pending,Conventional,False,36,5.8376076549841445
TXN-01478,LST-5496,BYR-0659,AGT-0072,143088.99,2024-07-02,2024-08-01,6983.88,Pending,Jumbo,True,30,4.880794811676287
TXN-01479,LST-2102,BYR-2510,AGT-0182,1094716.27,2023-05-09,2023-05-27,52352.61,Completed,Cash,True,18,4.782299435450978
TXN-01480,LST-4187,BYR-0368,AGT-0132,1696384.3,2024-09-18,2024-10-13,84100.91,Cancelled,FHA,True,25,4.957656705500045
TXN-01481,LST-5196,BYR-3081,AGT-0038,2106100.98,2020-10-01,2020-10-27,108465.29,Completed,Conventional,True,26,5.150051732087413
TXN-01482,LST-3536,BYR-0403,AGT-0247,795962.36,2020-03-23,2020-04-23,40446.22,Cancelled,Conventional,False,31,5.081423699482474
TXN-01483,LST-5649,BYR-3128,AGT-0043,643293.07,2021-06-02,2021-07-11,29662.36,Pending,FHA,True,39,4.6110181165172515
TXN-01484,LST-0293,BYR-0563,AGT-0072,1037957.83,2020-09-21,2020-10-10,56052.67,Completed,USDA,True,19,5.40028394024447
TXN-01485,LST-2891,BYR-1575,AGT-0260,680758.41,2021-02-22,2021-03-26,28930.56,Completed,Conventional,False,32,4.24975432914593
TXN-01486,LST-1344,BYR-0869,AGT-0256,2371945.82,2023-10-21,2023-11-27,120441.21,Completed,Cash,False,37,5.077738664367975
TXN-01487,LST-1513,BYR-2113,AGT-0107,1269620.28,2020-06-14,2020-07-03,32518.37,Cancelled,Cash,False,19,2.56126737358039
TXN-01488,LST-2486,BYR-3526,AGT-0215,1899795.45,2021-07-18,2021-08-22,101202.32,Pending,VA,True,35,5.327011389568283
TXN-01489,LST-1031,BYR-3439,AGT-0199,1933762.8,2024-05-22,2024-07-04,104549.35,Pending,Conventional,True,43,5.406524005943232
TXN-01490,LST-4973,BYR-3242,AGT-0026,2072669.04,2023-05-06,2023-06-12,70930.37,Unknown,Conventional,True,37,3.4221753995032413
TXN-01491,LST-0105,BYR-0239,AGT-0184,308983.19,2020-12-13,2020-12-31,8455.64,Pending,FHA,True,18,2.7366019491222158
TXN-01492,LST-3278,BYR-0260,AGT-0026,2338853.92,2021-11-16,2021-12-01,65101.73,Cancelled,VA,False,15,2.7834885044894127
TXN-01493,LST-5395,BYR-0891,AGT-0110,633991.12,2020-11-04,2020-12-12,34349.82,Cancelled,FHA,True,38,5.41802856797111
TXN-01494,LST-2403,BYR-0594,AGT-0156,1894588.82,2024-08-31,2024-09-27,51429.78,Pending,Conventional,True,27,2.714561569090226
TXN-01495,LST-5535,BYR-0809,AGT-0252,437331.64,2021-01-20,2021-02-11,13833.56,Completed,Conventional,False,22,3.1631738330206334
TXN-01496,LST-1769,BYR-1237,AGT-0291,265752.02,2024-03-26,2024-04-17,12530.7,Completed,VA,False,22,4.715185231705859
TXN-01497,LST-3238,BYR-3093,AGT-0225,717032.45,2020-06-23,2020-07-11,30565.03,Completed,Conventional,True,18,4.262712238476794
TXN-01498,LST-2191,BYR-2137,AGT-0269,1492447.49,2024-09-23,2024-10-09,81593.41,Cancelled,Conventional,True,16,5.467087488619114
TXN-01499,LST-0192,BYR-1921,AGT-0109,687287.72,2024-06-06,2024-07-14,18622.6,Completed,Conventional,True,38,2.7095784571852963
TXN-01501,LST-0426,BYR-1245,AGT-0130,2382928.03,2022-12-12,2023-01-10,126733.35,Cancelled,Conventional,True,29,5.3183876476537995
TXN-01502,LST-4462,BYR-1770,AGT-0015,1641580.67,2021-07-09,2021-07-29,50922.86,Cancelled,Jumbo,True,20,3.1020625992142077
TXN-01503,LST-1093,BYR-2027,AGT-0265,340966.24,2023-10-23,2023-11-23,9444.06,Completed,Cash,True,31,2.7697932792407833
TXN-01504,LST-1236,BYR-0515,AGT-0030,2009107.9,2023-05-28,2023-06-21,118855.19,Cancelled,Conventional,True,24,5.91581915535746
TXN-01505,LST-3649,BYR-0265,AGT-0273,2909818.29,2022-09-21,2022-11-02,125944.87,Cancelled,Cash,False,42,4.328272677123079
TXN-01506,LST-3531,BYR-1234,AGT-0071,2430813.52,2023-02-06,2023-02-21,104791.16,Completed,Conventional,False,15,4.310950187573418
TXN-01507,LST-1138,BYR-1320,AGT-0231,1391322.22,2023-06-09,2023-06-27,81105.89,Cancelled,VA,False,18,5.82941096132282
TXN-01508,LST-1639,BYR-2368,AGT-0224,1754944.15,2021-07-27,2021-08-14,95094.68,Cancelled,Conventional,False,18,5.418672725283024
TXN-01509,LST-3570,BYR-0368,AGT-0148,2639884.62,2023-02-27,2023-03-24,119705.85,Completed,Cash,True,25,4.534510678728072
TXN-01510,LST-0209,BYR-2488,AGT-0134,1270410.86,2021-11-28,2021-12-16,51054.95,Pending,Cash,False,18,4.0187746820741115
TXN-01511,LST-5675,BYR-1047,AGT-0300,719718.33,2021-11-28,2021-12-29,42151.15,Completed,Conventional,True,31,5.856617546478217
TXN-01512,LST-3556,BYR-3361,AGT-0176,224838.89,2020-09-25,2020-10-13,7773.77,Cancelled,Conventional,True,18,3.457484601529566
TXN-01513,LST-4469,BYR-1088,AGT-0075,2205270.47,2022-10-26,2022-11-18,129604.7,Completed,FHA,True,23,5.877043281679638
TXN-01514,LST-1889,BYR-3697,AGT-0296,868522.47,2022-02-03,2022-02-26,50344.07,Pending,Cash,False,23,5.7965190008267715
TXN-01515,LST-4792,BYR-0010,AGT-0037,1030902.93,2021-11-14,2021-12-08,54239.3,Pending,Cash,True,24,5.26133920290633
TXN-01516,LST-0747,BYR-1130,AGT-0212,1688290.83,2021-01-11,2021-02-03,70947.55,Completed,Conventional,True,23,4.2023298793845845
TXN-01517,LST-5840,BYR-3119,AGT-0193,692826.82,2020-11-07,2020-12-14,21824.13,Completed,Cash,True,37,3.150012293115328
TXN-01518,LST-4909,BYR-2431,AGT-0113,419120.51,2022-06-02,2022-07-01,13483.33,Cancelled,Conventional,True,29,3.217053252774482
TXN-01519,LST-0437,BYR-3518,AGT-0163,1163471.7,2022-10-31,2022-12-04,66757.84,Cancelled,Conventional,False,34,5.737813820482269
TXN-01520,LST-0852,BYR-3724,AGT-0017,1050155.66,2024-06-03,2024-07-14,31205.9,Pending,VA,True,41,2.971549950985362
TXN-01521,LST-5208,BYR-0289,AGT-0263,598800.48,2020-12-27,2021-01-11,29805.4,Completed,Cash,True,15,4.977517720092677
TXN-01522,LST-5838,BYR-2764,AGT-0177,2437956.6,2021-06-09,2021-07-21,120637.71,Cancelled,Conventional,True,42,4.948312451501392
TXN-01523,LST-5362,BYR-0672,AGT-0192,1163782.86,2021-02-03,2021-03-15,64575.48,Pending,USDA,False,40,5.548756750034968
TXN-01524,LST-0330,BYR-3707,AGT-0290,1021967.23,2023-04-24,2023-05-16,55596.91,Pending,VA,True,22,5.440185200458923
TXN-01525,LST-3375,BYR-0822,AGT-0050,2704339.57,2022-05-25,2022-06-29,153317.29,Completed,Cash,True,35,5.669306166311061
TXN-01526,LST-3605,BYR-1761,AGT-0262,730719.02,2020-08-06,2020-08-22,39651.44,Unknown,VA,True,16,5.426359368612029
TXN-01527,LST-2454,BYR-3193,AGT-0011,1431629.1,2024-04-01,2024-04-21,42034.84,Completed,Conventional,False,20,2.93615434332817
TXN-01528,LST-5458,BYR-2920,AGT-0135,437767.59,2024-03-13,2024-04-04,23907.55,Cancelled,Cash,False,22,5.461242573942031
TXN-01529,LST-5649,BYR-1493,AGT-0198,664527.51,2021-02-25,2021-03-12,33542.45,Cancelled,Conventional,True,15,5.047563794612506
TXN-01530,LST-5160,BYR-2446,AGT-0131,575445.31,2022-08-27,2022-09-17,26894.69,Completed,Cash,True,21,4.673717820378099
TXN-01531,LST-4329,BYR-0017,AGT-0299,2223157.79,2022-11-12,2022-11-28,73684.99,Pending,Cash,False,16,3.3144291570955025
TXN-01532,LST-1298,BYR-2593,AGT-0132,110169.54,2020-09-02,2020-10-07,3165.3,Cancelled,Conventional,True,35,2.873117197366895
TXN-01533,LST-4247,BYR-2814,AGT-0212,810773.19,2021-02-15,2021-03-15,28033.89,Pending,Cash,True,28,3.4576735325942387
TXN-01534,LST-2221,BYR-2805,AGT-0088,1117099.31,2024-08-18,2024-09-07,29660.4,Cancelled,Jumbo,True,20,2.655126516907436
TXN-01535,LST-1051,BYR-1626,AGT-0245,2344838.84,2021-08-15,2021-09-16,96401.1,Pending,VA,False,32,4.111203650993772
TXN-01536,LST-3823,BYR-0440,AGT-0096,216500.09,2021-12-16,2022-01-23,11119.99,Completed,Jumbo,True,38,5.136251906407983
TXN-01537,LST-3430,BYR-3341,AGT-0212,2490949.06,2021-12-14,2022-01-11,112836.44,Unknown,Jumbo,False,28,4.5298573869671985
TXN-01538,LST-5434,BYR-0508,AGT-0155,2609935.16,2022-02-21,2022-03-13,138291.27,Cancelled,Conventional,True,20,5.298647725792543
TXN-01539,LST-5544,BYR-0383,AGT-0288,2131983.27,2020-05-28,2020-06-14,90636.73,Completed,Conventional,True,17,4.251287112586019
TXN-01540,LST-2174,BYR-0762,AGT-0183,332389.28,2021-01-26,2021-03-06,13299.05,Completed,Conventional,False,39,4.00104660415041
TXN-01541,LST-1512,BYR-3789,AGT-0200,1527968.6,2022-02-28,2022-03-31,88096.85,Completed,Conventional,True,31,5.765619136414191
TXN-01542,LST-4741,BYR-1014,AGT-0116,1956427.85,2023-07-06,2023-08-18,116824.44,Unknown,Conventional,False,43,5.971313483397815
TXN-01543,LST-3556,BYR-2352,AGT-0132,186457.74,2020-12-03,2021-01-10,10294.02,Pending,Cash,True,38,5.520832763499119
TXN-01544,LST-4758,BYR-0918,AGT-0073,137099.52,2023-05-14,2023-06-25,4204.78,Completed,FHA,True,42,3.0669545743121494
TXN-01545,LST-5578,BYR-0452,AGT-0021,1547523.31,2021-07-04,2021-08-16,39173.07,Completed,VA,True,43,2.5313395763970754
TXN-01546,LST-5190,BYR-1029,AGT-0107,868793.2,2021-09-17,2021-10-23,42445.58,Completed,Conventional,True,36,4.885579214938607
TXN-01547,LST-2001,BYR-1877,AGT-0206,880706.26,2020-03-07,2020-03-31,46086.24,Cancelled,FHA,True,24,5.232872989911528
TXN-01548,LST-4863,BYR-2888,AGT-0181,601412.05,2023-08-18,2023-09-14,20832.4,Completed,Conventional,True,27,3.463914632239244
TXN-01549,LST-5982,BYR-1802,AGT-0216,1261019.29,2021-01-07,2021-02-09,36876.17,Cancelled,Jumbo,True,33,2.9243145043403733
TXN-01550,LST-0475,BYR-1623,AGT-0237,1027242.98,2024-10-21,2024-11-24,28851.0,Completed,Conventional,True,34,2.8085857544628827
TXN-01551,LST-4043,BYR-1598,AGT-0232,2671504.28,2023-12-08,2024-01-12,154047.35,Completed,VA,True,35,5.766314924264318
TXN-01552,LST-2006,BYR-1608,AGT-0283,217779.3,2024-12-15,2025-01-26,12426.4,Cancelled,Jumbo,True,42,5.705960116503268
TXN-01553,LST-1956,BYR-3926,AGT-0290,164213.82,2020-08-21,2020-09-05,8400.51,Pending,Conventional,True,15,5.115592585325644
TXN-01554,LST-5877,BYR-1834,AGT-0244,1823922.64,2022-06-05,2022-07-10,57402.39,Completed,Jumbo,True,35,3.147194334952715
TXN-01555,LST-2157,BYR-1098,AGT-0240,469470.62,2024-02-23,2024-03-18,23114.56,Pending,Conventional,False,24,4.923537068198218
TXN-01556,LST-2415,BYR-2862,AGT-0254,1460001.99,2022-11-15,2022-12-02,59439.88,Pending,FHA,True,17,4.071219108406831
TXN-01557,LST-1619,BYR-3252,AGT-0072,933271.64,2023-10-10,2023-11-20,51983.92,Completed,Jumbo,False,41,5.570073896170251
TXN-01559,LST-1673,BYR-2136,AGT-0151,2500726.17,2024-02-24,2024-03-26,86169.97,Cancelled,FHA,True,31,3.4457979059738477
TXN-01560,LST-2752,BYR-2090,AGT-0164,1263090.47,2022-12-08,2023-01-16,38773.64,Completed,Cash,True,39,3.0697436898561987
TXN-01561,LST-3973,BYR-1362,AGT-0037,1564853.75,2023-01-29,2023-03-15,70939.56,Pending,Conventional,False,45,4.533302872552786
TXN-01562,LST-5323,BYR-3447,AGT-0248,1105954.42,2023-08-18,2023-09-29,38276.19,Completed,Cash,False,42,3.4609193026237017
TXN-01563,LST-4977,BYR-2246,AGT-0072,455537.69,2021-02-06,2021-02-22,17272.86,Cancelled,Cash,True,16,3.791752116054327
TXN-01564,LST-3921,BYR-0679,AGT-0015,572449.02,2021-06-25,2021-07-21,27779.04,Pending,Conventional,True,26,4.852666181523029
TXN-01565,LST-3804,BYR-0870,AGT-0128,473939.05,2022-01-17,2022-02-28,12326.55,Completed,Conventional,False,42,2.6008724117584316
TXN-01566,LST-1161,BYR-0712,AGT-0060,310135.21,2024-11-20,2024-12-16,17267.3,Completed,FHA,True,26,5.567668372771991
TXN-01567,LST-0441,BYR-2125,AGT-0294,1495525.67,2021-08-23,2021-09-07,41862.58,Completed,Conventional,True,15,2.7991883282083685
TXN-01568,LST-0927,BYR-2050,AGT-0036,386827.5,2024-03-10,2024-04-07,19423.7,Completed,Conventional,True,28,5.021282096024714
TXN-01569,LST-5580,BYR-1184,AGT-0019,1318343.08,2021-10-14,2021-10-31,68093.78,Pending,Jumbo,True,17,5.16510315357365
TXN-01570,LST-1147,BYR-0048,AGT-0214,377504.15,2020-04-19,2020-05-27,18097.04,Cancelled,Cash,True,38,4.793865180025173
TXN-01571,LST-5639,BYR-3991,AGT-0270,2258223.4,2024-07-18,2024-08-23,133836.27,Pending,Conventional,True,36,5.926617800524076
TXN-01572,LST-2486,BYR-0304,AGT-0251,1870039.93,2021-05-11,2021-06-09,66084.45,Completed,Conventional,True,29,3.533852349345289
TXN-01573,LST-3581,BYR-0692,AGT-0015,1640614.38,2022-07-19,2022-08-09,97103.44,Pending,Conventional,True,21,5.918724179413813
TXN-01574,LST-5702,BYR-2264,AGT-0128,1870966.34,2021-01-21,2021-02-27,51583.06,Cancelled,Conventional,True,37,2.7570276865590215
TXN-01575,LST-3784,BYR-0993,AGT-0021,314469.6,2021-12-07,2022-01-11,17148.49,Completed,Conventional,True,35,5.453147140454913
TXN-01576,LST-4440,BYR-2789,AGT-0271,154889.54,2024-05-27,2024-06-11,5521.64,Completed,Cash,True,15,3.564888887913283
TXN-01577,LST-1079,BYR-2557,AGT-0105,2347272.46,2023-03-22,2023-04-17,81218.99,Cancelled,Cash,True,26,3.460143267731263
TXN-01578,LST-0923,BYR-2377,AGT-0041,338922.57,2024-01-03,2024-01-26,11857.67,Cancelled,Conventional,True,23,3.498636871542665
TXN-01579,LST-5165,BYR-3037,AGT-0141,2172936.72,2023-07-03,2023-07-26,111737.61,Completed,Conventional,False,23,5.142239485004422
TXN-01580,LST-0270,BYR-3214,AGT-0300,1657759.21,2020-09-26,2020-11-01,73488.59,Cancelled,FHA,True,36,4.433007493289692
TXN-01581,LST-2617,BYR-2039,AGT-0011,2950818.31,2022-01-16,2022-02-02,168420.68,Completed,Cash,False,17,5.7075923457991555
